regime,n_chains,rep,n_components,rho_raw,param_raw,rho_grid,param_grid,rho_err_raw,rho_err_grid,param_err_raw,param_err_grid,rho_grid_minus_raw,param_grid_minus_raw,exkurt_raw,exkurt_grid,raw_monotone_violation
gaussian,128,8,0,0.7772859905286746,0.36345731948542537,0.7770595001182182,0.36388738355285827,-0.022714009471325403,-0.022940499881781817,0.003457319485425492,0.003887383552858392,-0.00022649041045641471,0.0004300640674329004,nan,nan,nan
mixture,128,8,8,0.8037805845566772,0.3954476255542427,0.8038906281143169,0.3958855264853046,0.00378058455667718,0.003890628114316841,0.0354476255542428,0.03588552648530474,0.00011004355763966078,0.00043790093106194083,2.800781657189164,3.3112024792191175,0.0
gaussian,128,9,0,0.8084001397837767,0.3705154635123866,0.8081953928163941,0.370959428213418,0.008400139783776628,0.008195392816394031,0.010515463512386747,0.01095942821341811,-0.00020474696738259635,0.000443964701031363,nan,nan,nan
mixture,128,9,8,0.7932500323536527,0.3638797110153699,0.7929962371435875,0.3643086351772178,-0.006749967646347388,-0.0070037628564125765,0.0038797110153700465,0.004308635177217912,-0.00025379521006518857,0.00042892416184786564,3.224681195871348,3.3233365945351085,0.0
gaussian,128,10,0,0.8021032541056219,0.3526616704184823,0.8018866143890642,0.3530969285766119,0.0021032541056218435,0.001886614389064123,-0.007338329581517589,-0.006903071423387974,-0.00021663971655772052,0.00043525815812961444,nan,nan,nan
mixture,128,10,8,0.7989167888214735,0.3507132673582463,0.7983344650350007,0.35115799554294325,-0.0010832111785264997,-0.0016655349649993267,-0.009286732641753559,-0.00884200445705663,-0.000582323786472827,0.00044472818469692976,2.603462687204286,2.561096450098109,0.0
gaussian,128,11,0,0.7955945249025302,0.3540004565074036,0.7953734575548236,0.35443669130895267,-0.004405475097469802,-0.0046265424451764625,-0.005999543492596293,-0.0055633086910472085,-0.00022106734770666048,0.00043623480154908467,nan,nan,nan
mixture,128,11,8,0.8049867638216901,0.37995349921776866,0.8047795175477256,0.38039125025183484,0.0049867638216900545,0.0047795175477255425,0.01995349921776879,0.02039125025183497,-0.000207246273964512,0.00043775103406618054,3.411574084681506,3.3981081289366983,0.0
gaussian,128,12,0,0.7936895781595378,0.3601846012642949,0.7934737619041239,0.36061826379565864,-0.006310421840462266,-0.006526238095876158,0.00018460126429503676,0.0006182637956587689,-0.00021581625541389204,0.0004336625313637321,nan,nan,nan
mixture,128,12,8,0.8008132289913761,0.35900108203190867,0.7989708836848144,0.3593938278853711,0.000813228991376036,-0.001029116315185652,-0.0009989179680912064,-0.0006061721146287669,-0.001842345306561688,0.0003927458534624395,3.3439449872896985,3.3601352389480708,0.0
gaussian,128,13,0,0.795423741526309,0.368504551931403,0.7952142091339645,0.36893640109404763,-0.0045762584736910306,-0.0047857908660355886,0.008504551931403148,0.008936401094047752,-0.000209532392344558,0.00043184916264460416,nan,nan,nan
mixture,128,13,8,0.7954130369888102,0.3528806329835667,0.7954921474852954,0.3533161975406698,-0.004586963011189882,-0.004507852514704647,-0.007119367016433176,-0.00668380245933009,7.911049648523516e-05,0.0004355645571030853,2.3555749276638887,2.389857430241883,0.0
gaussian,128,14,0,0.7815224145251088,0.3744451165125823,0.7813006756901534,0.3748752399522614,-0.0184775854748912,-0.018699324309846665,0.014445116512582401,0.014875239952261532,-0.00022173883495546498,0.0004301234396791309,nan,nan,nan
