family,rho,t,excess_kurtosis,posterior_mean_mse_median,posterior_mean_rel_median,score_mse_median,score_rel_median,score_rel_q90,score_cosine_median,score_max_abs_median
student_t_nu5,0.5,0.4665,6.0,0.0032242531745065705,0.08816702821873038,0.00344657097914844,0.05681037476682229,0.06584201375694884,0.9990490317968759,0.14228311749932598
student_t_nu5,0.5,0.6769,6.0,0.0019916865927050876,0.09564405982671262,0.0009349023194216582,0.03050504736249992,0.04738814623929421,0.999718474131815,0.06273829618136373
student_t_nu5,0.5,0.9821,6.0,0.000667340138435728,0.06933206050301366,0.00012664262352190064,0.011905977752814765,0.01900251580551761,0.9999532345284257,0.022011217581193065
student_t_nu5,0.5,1.425,6.0,0.00011741766038681135,0.04367468693137237,7.65153921720294e-06,0.0029507377988200194,0.00416676513192315,0.9999965129560436,0.005284558002628392
student_t_nu5,0.5,2.0676,6.0,7.262789942034056e-06,0.019941769928852396,1.2001023128158074e-07,0.00035773568376422274,0.0004901936980727526,0.9999999626144147,0.0006161917335794076
student_t_nu5,0.5,3.0,6.0,5.23526749360088e-07,0.011295625906481185,1.3041503877673334e-09,3.509296563299425e-05,4.1244734564169006e-05,0.9999999997365205,6.899483833255893e-05
student_t_nu8,0.5,0.05,1.5,0.0003930276415105876,0.02350005114758766,0.03927002821725505,0.1636225770402457,0.3622175818286322,0.9909093814622332,0.42090678594788933
student_t_nu8,0.5,0.0725,1.5,0.0008926570089100687,0.031892422327084204,0.04238262269852868,0.15820811694621703,0.2173056558333534,0.9888138954993599,0.5806950079898157
student_t_nu8,0.5,0.1053,1.5,0.0009309829569540253,0.03928436350649158,0.020913196801678347,0.12680920643832783,0.1978421408784447,0.9925883464248544,0.4768108991990654
student_t_nu8,0.5,0.1527,1.5,0.0009328153980620241,0.04285612652857919,0.009923953878701434,0.09689072512994484,0.1373597668339644,0.9975501615667228,0.1964359181287001
student_t_nu8,0.5,0.2216,1.5,0.0016202504836433842,0.04915855457416375,0.008114940763356265,0.07031729247550722,0.09825391679010219,0.9978620465432492,0.2870166611903515
student_t_nu8,0.5,0.3215,1.5,0.0012327025854530149,0.055821167449361345,0.0028808746456532143,0.051284664250510294,0.0976501493707465,0.9988737881780201,0.12701740496848601
student_t_nu8,0.5,0.4665,1.5,0.0009228679771225338,0.05190606069710814,0.0009865013122062655,0.031167463522066063,0.06757512969825633,0.9996154849157274,0.08133808886238969
