family,t,half_width,n_grid,score_rel,dlogev_per_site,forward_edge_max,forward_edge_mean,belief_edge_max,belief_edge_mean,zero_frac,shifted
bimodal,0.9821,8.0,801,1.138089843207624e-16,5.950795411990839e-14,1.3451887568885792e-14,4.2048135920917713e-16,1.3046096089029583e-15,2.530922224740977e-18,0.0,0
bimodal,0.9821,10.0,201,1.8208277821567898e-16,4.1744385725905886e-14,4.562772340260218e-22,1.4258665250265812e-23,3.5990969958605445e-25,6.145400014790327e-28,0.0,0
bimodal,0.9821,10.0,401,1.7095290089928057e-16,2.398081733190338e-14,6.054347283029152e-22,1.8919838981380835e-23,5.214063768123949e-25,8.915044125737493e-28,0.0,0
bimodal,0.9821,10.0,801,1.5651906600571302e-16,2.398081733190338e-14,6.910461802997053e-22,2.159519845527388e-23,6.191182369385607e-25,1.0592199446231726e-27,0.0,0
bimodal,1.425,6.0,201,8.001804711284012e-10,2.4362289963164585e-11,5.007358324911295e-09,1.6133588602898456e-10,2.655369062968792e-08,6.932580769547068e-11,0.0,0
bimodal,1.425,6.0,401,7.934095228018667e-10,2.4117374763932276e-11,5.706777973820522e-09,1.8441192508822112e-10,3.030703432739779e-08,7.954309133531833e-11,0.0,0
bimodal,1.425,6.0,801,7.917136615293904e-10,2.4089619188316647e-11,6.0684863491396475e-09,1.9638473780325657e-10,3.22490934030955e-08,8.485548303686557e-11,0.0,0
bimodal,1.425,8.0,201,3.5014366401680897e-16,3.730349362740526e-14,1.0160023906008359e-14,3.1760360004608576e-16,3.010326596177202e-14,5.1899806758658856e-17,0.0,0
bimodal,1.425,8.0,401,3.321431964493319e-16,3.708144902248023e-14,1.2297152298763555e-14,3.8444556606996205e-16,3.677885215363984e-14,6.360226283899453e-17,0.0,0
bimodal,1.425,8.0,801,3.2226230234982797e-16,5.950795411990839e-14,1.3451887568885792e-14,4.205669353476765e-16,4.040881859338828e-14,6.997978177033021e-17,0.0,0
bimodal,1.425,10.0,201,1.5097082537265399e-16,4.1744385725905886e-14,4.562772340260218e-22,1.4258669869742714e-23,3.6558610431827567e-22,5.04185171252304e-25,0.0,0
bimodal,1.425,10.0,401,1.3980638637662197e-16,2.398081733190338e-14,6.054347283029152e-22,1.8919849063562578e-23,4.972517939735369e-22,6.875299066272465e-25,0.0,0
bimodal,1.425,10.0,801,1.2740290103541958e-16,2.398081733190338e-14,6.910461802997053e-22,2.1595212820494794e-23,5.739714492953662e-22,7.945357581982038e-25,0.0,0
bimodal,2.0676,6.0,201,6.18791290050513e-10,5.405675906899887e-11,5.007358324911295e-09,1.611027443241781e-10,3.118199720482994e-08,1.4019201636564522e-10,0.0,0
bimodal,2.0676,6.0,401,6.141600830654376e-10,5.3582471792879005e-11,5.706777973820522e-09,1.8412085917438985e-10,3.542236829257866e-08,1.6028385138337352e-10,0.0,0
bimodal,2.0676,6.0,801,6.130004254647695e-10,5.349698461998287e-11,6.0684863491396475e-09,1.960619536062333e-10,3.760862435335869e-08,1.7070462365915154e-10,0.0,0
bimodal,2.0676,8.0,201,7.340559373548274e-16,3.730349362740526e-14,1.0160023906008359e-14,3.176104313380631e-16,9.999971129187366e-14,2.54994044440531e-16,0.0,0
bimodal,2.0676,8.0,401,7.321151247579866e-16,3.730349362740526e-14,1.2297152298763555e-14,3.8445598568041785e-16,1.2061207964849931e-13,3.089518462274117e-16,0.0,0
bimodal,2.0676,8.0,801,7.2352824938602e-16,5.950795411990839e-14,1.3451887568885792e-14,4.205796257718041e-16,1.3172095442710354e-13,3.3812959348193373e-16,0.0,0
bimodal,2.0676,10.0,201,1.0918043187498618e-16,4.1744385725905886e-14,4.562772340260218e-22,1.425867238414185e-23,5.733908453328959e-21,1.0148548562764539e-23,0.0,0
bimodal,2.0676,10.0,401,1.0141409409986073e-16,2.398081733190338e-14,6.054347283029152e-22,1.8919854508719165e-23,7.592392906639671e-21,1.349590395681769e-23,0.0,0
bimodal,2.0676,10.0,801,9.305767758149575e-17,2.398081733190338e-14,6.910461802997053e-22,2.1595220560000334e-23,8.657589998390883e-21,1.5419777835795724e-23,0.0,0
bimodal,3.0,6.0,201,1.0008301542348237e-10,6.097944371674657e-11,5.007358324911295e-09,1.6076486518156902e-10,6.897521425049454e-09,1.5688304859953248e-10,0.0,0
bimodal,3.0,6.0,401,9.931969906331213e-11,6.0450977557025e-11,5.706777973820522e-09,1.8369850805061393e-10,7.853950761275796e-09,1.7930956943357644e-10,0.0,0
bimodal,3.0,6.0,801,9.912855685015489e-11,6.035194566322843e-11,6.0684863491396475e-09,1.9559321193567816e-10,8.348012442223028e-09,1.9093860371602384e-10,0.0,0
bimodal,3.0,8.0,201,1.1832918748178687e-16,3.730349362740526e-14,1.0160023906008359e-14,3.175984953705678e-16,1.6769914717863424e-14,3.038944463627419e-16,0.0,0
bimodal,3.0,8.0,401,1.2096746333144072e-16,3.730349362740526e-14,1.2297152298763555e-14,3.84437519681835e-16,2.026151931685819e-14,3.679403127170751e-16,0.0,0
bimodal,3.0,8.0,801,1.1758451819044516e-16,5.928590951498336e-14,1.3451887568885792e-14,4.2055702667081437e-16,2.2145732855126027e-14,4.025562788570281e-16,0.0,0
bimodal,3.0,10.0,201,6.705497187107403e-17,4.1522341120980855e-14,4.562772340260218e-22,1.425867118592868e-23,8.945862464617831e-22,1.3240243876201487e-23,0.0,0
bimodal,3.0,10.0,401,6.01263978169444e-17,2.398081733190338e-14,6.054347283029152e-22,1.8919851897136667e-23,1.1841715452658526e-21,1.7577530262143382e-23,0.0,0
bimodal,3.0,10.0,801,5.2472103890125155e-17,2.398081733190338e-14,6.910461802997053e-22,2.1595216840545908e-23,1.3501304407352603e-21,2.0067782558960705e-23,0.0,0
bimodal,0.05,6.0,201,8.933026076423078e-11,7.176481631177012e-13,8.553678789125388e-09,1.6981935808164654e-10,4.748996436507746e-08,8.682538278540903e-11,0.0,1
bimodal,0.05,6.0,401,8.186431894530463e-11,6.388223283693151e-13,1.3206961728159496e-08,1.9881711639599486e-10,6.985849783438725e-08,1.3969251330226173e-10,0.0,1
bimodal,0.05,6.0,801,7.995206022745845e-11,6.52145004664817e-13,1.6106076655065334e-08,2.1456623471968299e-10,8.352473613749747e-08,1.7387641711513704e-10,0.0,1
bimodal,0.05,8.0,201,1.8784459622585556e-15,3.68594044175552e-14,1.0160023906008359e-14,3.175007470627612e-16,1.1066092663576243e-35,1.080673111692706e-38,0.0013992537313432835,1
bimodal,0.05,8.0,401,1.7268990373418516e-15,3.708144902248023e-14,1.2297152298763555e-14,3.842860093363611e-16,4.2004353879040995e-35,4.1019876835848124e-38,0.001319942331670823,1
bimodal,0.05,8.0,801,1.7689467990976672e-15,5.950795411990839e-14,1.3451887568885792e-14,4.20371486527681e-16,7.461969156788497e-35,7.287079254851544e-38,0.0012825764669163547,1
bimodal,0.05,10.0,201,1.6356541722076372e-15,4.1300296516055823e-14,4.562772340260218e-22,1.4258663563313182e-23,8.568157325006088e-90,8.367341137701258e-93,0.03635144589552239,1
bimodal,0.05,10.0,401,1.6280701539113242e-15,2.398081733190338e-14,6.054347283029152e-22,1.89198352594661e-23,2.664795179129492e-88,2.6023390421186447e-91,0.035538594918952615,1
bimodal,0.05,10.0,801,1.631901617933063e-15,2.375877272697835e-14,6.910461802997053e-22,2.159519313436579e-23,1.1574851769640345e-87,1.13035661812894e-90,0.03512333216292135,1
bimodal,0.0725,6.0,201,8.229712755179645e-09,5.827027749205627e-11,1.7079608707041124e-08,1.781539050326835e-10,1.2529160181079937e-06,1.2705439704124481e-09,0.0,1
bimodal,0.0725,6.0,401,7.819986557210397e-09,5.5112137076207546e-11,2.2783367428845675e-08,2.075617600449429e-10,1.5981521038338535e-06,1.6243154492694333e-09,0.0,1
bimodal,0.0725,6.0,801,7.716451789881767e-09,5.434608318921619e-11,2.6033179419390222e-08,2.2321094684513742e-10,1.7902780924770722e-06,1.8215687832996792e-09,0.0,1
bimodal,0.0725,8.0,201,1.6933558022229402e-15,3.6637359812630166e-14,1.0160023906008359e-14,3.175007470627618e-16,1.8900048442629516e-28,1.8460917471042021e-31,0.0,1
bimodal,0.0725,8.0,401,1.5049054790645909e-15,3.68594044175552e-14,1.2297152298763555e-14,3.8428600933636244e-16,5.401926187408746e-28,5.2764694243017205e-31,0.0,1
bimodal,0.0725,8.0,801,1.3761537491720788e-15,5.906386491005833e-14,1.3451887568885792e-14,4.203714865276829e-16,8.528276564871684e-28,8.33024864052536e-31,0.0,1
bimodal,0.0725,10.0,201,1.3621436226763913e-15,4.1522341120980855e-14,4.562772340260218e-22,1.4258663563313182e-23,5.763650579907329e-73,5.628681674353492e-76,0.00014089707711442787,1
bimodal,0.0725,10.0,401,1.3703670805892968e-15,2.353672812205332e-14,6.054347283029152e-22,1.89198352594661e-23,8.270892016102112e-72,8.077219951207128e-75,0.00012176589775561098,1
bimodal,0.0725,10.0,801,1.4268966558444622e-15,2.375877272697835e-14,6.910461802997053e-22,2.159519313436579e-23,2.5626630463030505e-71,2.5026568002216225e-74,0.00011338366104868914,1
bimodal,0.1053,6.0,201,2.532833194596126e-06,2.5354484067818817e-08,4.989457609221863e-07,8.974921651903873e-10,0.00023069292161452038,2.3267873143511346e-07,0.0,1
bimodal,0.1053,6.0,401,2.4671582608311583e-06,2.464870063612068e-08,6.414617134065557e-07,1.1334380497610802e-09,0.0002813750904381482,2.8437196173292397e-07,0.0,1
bimodal,0.1053,6.0,801,2.4506386916730377e-06,2.447103186753452e-08,7.205771587777675e-07,1.2638270028940748e-09,0.00030885426965940256,3.1245427328710373e-07,0.0,1
bimodal,0.1053,8.0,201,1.4187570449904283e-15,3.68594044175552e-14,1.0160023906008359e-14,3.1750074818762954e-16,1.3364971762880267e-18,1.3052000096091845e-21,0.0,1
bimodal,0.1053,8.0,401,1.264533712468331e-15,3.68594044175552e-14,1.2297152298763555e-14,3.8428601140485597e-16,2.547021792342624e-18,2.487380703098654e-21,0.0,1
bimodal,0.1053,8.0,801,1.2329808287289725e-15,5.906386491005833e-14,1.3451887568885792e-14,4.2037148924349067e-16,3.4011775584269065e-18,3.3215375162220564e-21,0.0,1
bimodal,0.1053,10.0,201,1.1769590450927342e-15,4.1300296516055823e-14,4.562772340260218e-22,1.4258663563313182e-23,6.048979525393845e-47,5.907206644418611e-50,0.0,1
bimodal,0.1053,10.0,401,1.1528576543550912e-15,2.353672812205332e-14,6.054347283029152e-22,1.89198352594661e-23,2.8631257670489606e-46,2.7960213003654324e-49,0.0,1
bimodal,0.1053,10.0,801,1.1644041931114336e-15,2.353672812205332e-14,6.910461802997053e-22,2.159519313436579e-23,5.562622687278283e-46,5.432248809197676e-49,0.0,1
bimodal,0.1527,6.0,201,3.75753585189733e-05,4.4552138400710817e-07,1.7516904542671612e-06,2.314614764699015e-09,0.0020877650265706867,2.119942218702964e-06,0.0,1
bimodal,0.1527,6.0,401,3.702800185978425e-05,4.382806586544774e-07,2.2153722914113433e-06,2.9168690349264695e-09,0.00243762656296624,2.484224770344641e-06,0.0,1
bimodal,0.1527,6.0,801,3.6890787349975874e-05,4.364640602272374e-07,2.4704968182405828e-06,3.248325906773716e-09,0.00262130566625858,2.6762443418057703e-06,0.0,1
bimodal,0.1527,8.0,201,1.2108762909528881e-15,3.68594044175552e-14,1.0160023906008359e-14,3.175046331792868e-16,9.534647022701933e-14,9.311519056441436e-17,0.0,1
bimodal,0.1527,8.0,401,1.0172842629933554e-15,3.708144902248023e-14,1.2297152298763555e-14,3.8429258962516367e-16,1.4837876622190766e-13,1.44906795008785e-16,0.0,1
bimodal,0.1527,8.0,801,9.999041760762553e-16,5.88418203051333e-14,1.3451887568885792e-14,4.203798205767196e-16,1.8168864439772627e-13,1.7743744367423028e-16,0.0,1
bimodal,0.1527,10.0,201,9.265082600352925e-16,4.1300296516055823e-14,4.562772340260218e-22,1.4258663563313182e-23,1.6124941810589623e-34,1.5747014944048776e-37,0.0,1
bimodal,0.1527,10.0,401,9.124174896066566e-16,2.353672812205332e-14,6.054347283029152e-22,1.89198352594661e-23,4.537091060169958e-34,4.43075346420441e-37,0.0,1
bimodal,0.1527,10.0,801,1.013801225553823e-15,2.353672812205332e-14,6.910461802997053e-22,2.1595193134365793e-23,7.1255511812883035e-34,6.958546869893667e-37,0.0,1
bimodal,0.2216,6.0,201,2.0704844541356672e-05,3.377529986803296e-07,2.1318290034051946e-05,2.152329718432833e-08,0.000609926219892062,1.4718027397634705e-06,0.0,1
bimodal,0.2216,6.0,401,2.0442273964197416e-05,3.327074065140323e-07,2.652863405286877e-05,2.6779897190097552e-08,0.0007007605728076135,1.7174301698349927e-06,0.0,1
bimodal,0.2216,6.0,801,2.0376494428067704e-05,3.3144193856138315e-07,2.9382083403690588e-05,2.9658652092035635e-08,0.0007479009379723887,1.8465216171546811e-06,0.0,1
bimodal,0.2216,8.0,201,1.5681994046441135e-15,3.708144902248023e-14,3.813073751860866e-14,3.547600059590386e-16,4.3151780115464746e-13,5.314922754752101e-16,0.0,1
bimodal,0.2216,8.0,401,1.3309751514675935e-15,3.708144902248023e-14,6.117875108353401e-14,4.4406727881931127e-16,6.217647245937765e-13,7.649214779483009e-16,0.0,1
bimodal,0.2216,8.0,801,1.369115201925586e-15,5.928590951498336e-14,7.583260279570455e-14,4.944722445685919e-16,7.361649561024608e-13,9.052156083715506e-16,0.0,1
bimodal,0.2216,10.0,201,7.866511201034443e-16,4.1522341120980855e-14,4.562772340260218e-22,1.4258663702360757e-23,2.296722789042633e-30,3.904726204297677e-33,0.0,1
bimodal,0.2216,10.0,401,8.1616759155913945e-16,2.375877272697835e-14,6.054347283029152e-22,1.8919835600000517e-23,5.2356026019203894e-30,8.808620696077646e-33,0.0,1
bimodal,0.2216,10.0,801,8.327949018156289e-16,2.375877272697835e-14,6.910461802997053e-22,2.1595193637784973e-23,7.539118910601031e-30,1.2629593276280795e-32,0.0,1
bimodal,0.3215,6.0,201,3.626392483984469e-05,4.835246336654109e-07,1.144770908672758e-06,1.7582173131605884e-09,0.0012520004127414368,1.700347712212689e-06,0.0,1
bimodal,0.3215,6.0,401,3.587818222313159e-05,4.777050541804329e-07,1.4289360958067463e-06,2.182242344057635e-09,0.0014342354557103354,1.9675002559344785e-06,0.0,1
bimodal,0.3215,6.0,801,3.578152821223715e-05,4.762463525764815e-07,1.584709947159387e-06,2.4143032160877336e-09,0.0015284258164093558,2.10692617885464e-06,0.0,1
bimodal,0.3215,8.0,201,4.7416213235245284e-14,3.730349362740526e-14,1.0160023906008359e-14,3.2151355888275816e-16,9.332417024809098e-12,1.2458551054018355e-14,0.0,1
bimodal,0.3215,8.0,401,4.4524885221629916e-14,3.730349362740526e-14,1.2297152298763555e-14,3.9066024965637966e-16,1.2519355951597028e-11,1.6705278172250603e-14,0.0,1
bimodal,0.3215,8.0,801,4.3795622143868766e-14,5.950795411990839e-14,1.3451887568885792e-14,4.28244006425645e-16,1.4358570801630925e-11,1.915500007521706e-14,0.0,1
bimodal,0.3215,10.0,201,5.9252045373692e-16,4.1522341120980855e-14,4.562772340260218e-22,1.425866394364324e-23,7.214143535009362e-25,8.31390501263986e-28,0.0,1
bimodal,0.3215,10.0,401,6.298537833594557e-16,2.375877272697835e-14,6.054347283029152e-22,1.891983615518309e-23,1.2766410450478417e-24,1.4775024434195277e-27,0.0,1
bimodal,0.3215,10.0,801,6.478373361715236e-16,2.398081733190338e-14,6.910461802997053e-22,2.159519444144288e-23,1.6532473239106468e-24,1.9168432875234317e-27,0.0,1
bimodal,0.4665,6.0,201,5.263507391028892e-05,7.851183576601528e-07,2.869134889961916e-07,5.90822445518845e-10,0.0014710334868623777,1.7079809937709645e-06,0.0,1
bimodal,0.4665,6.0,401,5.232835078416865e-05,7.796732599540945e-07,3.574951032609635e-07,7.209535767041737e-10,0.0016566295772869326,1.9354624279581693e-06,0.0,1
bimodal,0.4665,6.0,801,5.225160352388714e-05,7.783103042058315e-07,3.961842738562633e-07,7.916862475159088e-10,0.001751554046200532,2.0526577765089363e-06,0.0,1
bimodal,0.4665,8.0,201,1.4845908965534796e-11,1.509903313490213e-13,1.0160023906008359e-14,3.2204194809221016e-16,1.5611594419929885e-09,1.5644333318467378e-12,0.0,1
bimodal,0.4665,8.0,401,1.4305470980551701e-11,1.4654943925052066e-13,1.2297152298763555e-14,3.914043535802783e-16,1.9521683624965023e-09,1.9571475479951773e-12,0.0,1
bimodal,0.4665,8.0,801,1.4169161942102027e-11,1.6764367671839864e-13,1.3451887568885792e-14,4.2912189307723375e-16,2.167878337939175e-09,2.173870666453893e-12,0.0,1
bimodal,0.4665,10.0,201,4.1932740545171805e-16,4.1300296516055823e-14,4.562772340260218e-22,1.425867612427715e-23,1.6653111991715523e-19,1.6353545216698043e-22,0.0,1
bimodal,0.4665,10.0,401,4.482392441128536e-16,2.398081733190338e-14,6.054347283029152e-22,1.8919863782140773e-23,2.5393505418669516e-19,2.494045749649213e-22,0.0,1
bimodal,0.4665,10.0,801,4.680531058233313e-16,2.375877272697835e-14,6.910461802997053e-22,2.1595234277232662e-23,3.0835681613444245e-19,3.0287571406098826e-22,0.0,1
bimodal,0.6769,6.0,201,3.6017056133797954e-07,1.0534247918414508e-08,8.471415790103269e-09,1.893575624597264e-10,6.73213308188765e-06,3.128592515465702e-08,0.0,1
bimodal,0.6769,6.0,401,3.569480897817761e-07,1.0429651364773918e-08,1.058043701392771e-08,2.1972285933462873e-10,7.67753843013675e-06,3.593535118770516e-08,0.0,1
bimodal,0.6769,6.0,801,3.561409777760431e-07,1.0403479189236009e-08,1.1737262123963613e-08,2.3571285065005827e-10,8.166215712755463e-06,3.8353775391561975e-08,0.0,1
bimodal,0.6769,8.0,201,3.068870797621456e-14,3.752553823233029e-14,1.0160023906008359e-14,3.1776587669303753e-16,2.5290038251369957e-12,6.692309076839204e-15,0.0,1
bimodal,0.6769,8.0,401,2.9551002214737885e-14,3.730349362740526e-14,1.2297152298763555e-14,3.84700556989259e-16,3.1643073661568734e-12,8.412051195565982e-15,0.0,1
bimodal,0.6769,8.0,801,2.925737606198876e-14,5.972999872483342e-14,1.3451887568885792e-14,4.2088064978799223e-16,3.5151712030539376e-12,9.3648491866995e-15,0.0,1
bimodal,0.6769,10.0,201,2.999538140529001e-16,4.1300296516055823e-14,4.562772340260218e-22,1.4258665715591772e-23,7.95645571500614e-22,1.5521354873465267e-24,0.0,1
bimodal,0.6769,10.0,401,3.0989028900718393e-16,2.353672812205332e-14,6.054347283029152e-22,1.891984007715662e-23,1.1711697411859049e-21,2.292230323083607e-24,0.0,1
bimodal,0.6769,10.0,801,3.2006927724076786e-16,2.375877272697835e-14,6.910461802997053e-22,2.1595200052780183e-23,1.4003700389549398e-21,2.7448652939428618e-24,0.0,1
bimodal,0.9821,6.0,201,1.3562069310187864e-06,4.3206616062718695e-08,5.007358324911295e-09,1.6786052961083684e-10,2.4806817786563842e-05,9.41382110027601e-08,0.0,1
bimodal,0.9821,6.0,401,1.3478438116703038e-06,4.290614219470967e-08,5.706777973820522e-09,1.9265299619896224e-10,2.797074594438515e-05,1.0693754723567887e-07,0.0,1
bimodal,0.9821,6.0,801,1.3457506272952999e-06,4.283095123014391e-08,6.0684863491396475e-09,2.0557355146249414e-10,2.959147194703648e-05,1.135446643374772e-07,0.0,1
bimodal,0.9821,8.0,201,2.2904118480819895e-12,7.815970093361102e-14,1.0160023906008359e-14,3.176831341593794e-16,1.2893838391234948e-10,3.4229919189446956e-13,0.0,1
bimodal,0.9821,8.0,401,2.2340351127947284e-12,7.72715225139109e-14,1.2297152298763555e-14,3.8456951600003157e-16,1.5589230920662798e-10,4.1493333774853383e-13,0.0,1
bimodal,0.9821,8.0,801,2.219843959076756e-12,9.9253938401489e-14,1.3451887568885792e-14,4.2071900461711393e-16,1.7043670013057482e-10,4.5420404474007646e-13,0.0,1
bimodal,0.9821,10.0,201,2.131734751095083e-16,4.1300296516055823e-14,4.562772340260218e-22,1.4258669920992052e-23,2.710059386444527e-18,5.802184114967965e-21,0.0,1
bimodal,0.9821,10.0,401,2.0416374291926977e-16,2.375877272697835e-14,6.054347283029152e-22,1.8919849268605024e-23,3.68103822072635e-18,7.903260656013617e-21,0.0,1
bimodal,0.9821,10.0,801,2.1015757859312339e-16,2.375877272697835e-14,6.910461802997053e-22,2.159521315414322e-23,4.246090215197159e-18,9.128119100446688e-21,0.0,1
bimodal,1.425,6.0,201,4.48191663503504e-08,1.320038078844732e-09,5.007358324911295e-09,1.6144305723437655e-10,1.5672982714479817e-06,2.9930347938208217e-09,0.0,1
bimodal,1.425,6.0,401,4.453610651005133e-08,1.3104151097564909e-09,5.706777973820522e-09,1.8455922010038713e-10,1.7706351926204455e-06,3.4047678130134053e-09,0.0,1
bimodal,1.425,6.0,801,4.446525378806789e-08,1.3080387883945832e-09,6.0684863491396475e-09,1.9655490222762075e-10,1.8750002783939385e-06,3.6175525705199325e-09,0.0,1
bimodal,1.425,8.0,201,1.083778904692763e-13,3.8413716652030416e-14,1.0160023906008359e-14,3.175999142512848e-16,9.658525294283724e-12,1.2362791617152322e-14,0.0,1
bimodal,1.425,8.0,401,1.0597725433133411e-13,3.8413716652030416e-14,1.2297152298763555e-14,3.8443985880609143e-16,1.1604118271661858e-11,1.4889428051692552e-14,0.0,1
bimodal,1.425,8.0,801,1.0537903912045693e-13,6.061817714453355e-14,1.3451887568885792e-14,4.205599498477209e-16,1.2649579512175825e-11,1.6249719851396156e-14,0.0,1
bimodal,1.425,10.0,201,1.3728503978490281e-16,4.1300296516055823e-14,4.562772340260218e-22,1.4258669652561287e-23,6.298336591577309e-19,6.8814259781894035e-22,0.0,1
bimodal,1.425,10.0,401,1.3228759836610295e-16,2.353672812205332e-14,6.054347283029152e-22,1.8919848587406994e-23,8.354555914265225e-19,9.14153343780016e-22,0.0,1
bimodal,1.425,10.0,801,1.3481456760080176e-16,2.375877272697835e-14,6.910461802997053e-22,2.1595212141107237e-23,9.534119092444001e-19,1.0439321148356333e-21,0.0,1
bimodal,2.0676,6.0,201,2.6589043740502963e-09,1.9424883923591096e-10,5.007358324911295e-09,1.610674379778435e-10,1.1496416432639122e-07,4.6198227466553763e-10,0.0,1
bimodal,2.0676,6.0,401,2.6404983890060025e-09,1.9273915796702568e-10,5.706777973820522e-09,1.8407772165270754e-10,1.3022215642793557e-07,5.265191195473961e-10,0.0,1
bimodal,2.0676,6.0,801,2.635890235701422e-09,1.9239454474018203e-10,6.0684863491396475e-09,1.9601458107991429e-10,1.3806984149109445e-07,5.599167665719378e-10,0.0,1
bimodal,2.0676,8.0,201,5.2081283829798e-15,3.730349362740526e-14,1.0160023906008359e-14,3.1760851640528324e-16,6.020044653346088e-13,1.5913814067181442e-15,0.0,1
bimodal,2.0676,8.0,401,5.100959861806515e-15,3.730349362740526e-14,1.2297152298763555e-14,3.8445302442872233e-16,7.226367844337027e-13,1.9162211172552906e-15,0.0,1
bimodal,2.0676,8.0,801,5.0735543714853e-15,5.950795411990839e-14,1.3451887568885792e-14,4.205760023228343e-16,7.874290266429969e-13,2.091110474209845e-15,0.0,1
bimodal,2.0676,10.0,201,8.425025985793247e-17,4.1522341120980855e-14,4.562772340260218e-22,1.4258672173509774e-23,5.613766640153201e-20,1.1558050824963588e-22,0.0,1
bimodal,2.0676,10.0,401,8.06603651847906e-17,2.398081733190338e-14,6.054347283029152e-22,1.891985405013432e-23,7.380866977660234e-20,1.5241737060106523e-22,0.0,1
bimodal,2.0676,10.0,801,7.910870472887625e-17,2.398081733190338e-14,6.910461802997053e-22,2.1595219907098246e-23,8.389161270133853e-20,1.7347679181924077e-22,0.0,1
bimodal,3.0,6.0,201,1.3439252870647958e-10,6.674039099152651e-11,5.007358324911295e-09,1.6084049456773745e-10,9.199735405793839e-09,1.704135415056866e-10,0.0,1
bimodal,3.0,6.0,401,1.3337627248901434e-10,6.616796000002978e-11,5.706777973820522e-09,1.8379287803671417e-10,1.0466404069349362e-08,1.9471796324559604e-10,0.0,1
bimodal,3.0,6.0,801,1.3312178844526972e-10,6.605826996519681e-11,6.0684863491396475e-09,1.9569786585884933e-10,1.1120287087749331e-08,2.073182058166506e-10,0.0,1
bimodal,3.0,8.0,201,1.6123236490966093e-16,3.68594044175552e-14,1.0160023906008359e-14,3.1760165388630178e-16,2.5692670202339747e-14,3.509749557045706e-16,0.0,1
bimodal,3.0,8.0,401,1.5567626065520739e-16,3.68594044175552e-14,1.2297152298763555e-14,3.844424018203399e-16,3.100060402110328e-14,4.2465542334445225e-16,0.0,1
bimodal,3.0,8.0,801,1.5342395817038565e-16,5.906386491005833e-14,1.3451887568885792e-14,4.205629997225008e-16,3.3862255839855813e-14,4.644599475021086e-16,0.0,1
bimodal,3.0,10.0,201,6.419346333309311e-17,4.1300296516055823e-14,4.562772340260218e-22,1.4258671568310748e-23,1.5634758167307791e-21,1.6481460134922558e-23,0.0,1
bimodal,3.0,10.0,401,5.73540424376461e-17,2.353672812205332e-14,6.054347283029152e-22,1.891985272897765e-23,2.06570042037465e-21,2.1854585936008354e-23,0.0,1
bimodal,3.0,10.0,801,5.160263256090585e-17,2.353672812205332e-14,6.910461802997053e-22,2.159521802456569e-23,2.3531791638100015e-21,2.493728109434098e-23,0.0,1
fitted-narrow,0.05,6.0,201,9.14658262493489e-16,4.418687638008123e-14,5.007358324911295e-09,1.5647994765347797e-10,8.592985527369765e-40,8.391587429072036e-43,0.0,0
fitted-narrow,0.05,6.0,401,9.417809197676232e-16,2.9531932455029164e-14,5.706777973820522e-09,1.783368116818913e-10,2.5138062863097583e-39,2.4548889514743733e-42,0.0,0
fitted-narrow,0.05,6.0,801,8.697225058796524e-16,5.917488721252084e-14,6.0684863491396475e-09,1.8964019841061398e-10,4.012608786911064e-39,3.918563268467836e-42,0.0,0
fitted-narrow,0.05,8.0,201,1.1290914546127103e-10,8.737455203799982e-13,1.0160023906008359e-14,3.175007470627612e-16,1.0599966230525896e-98,1.0351529521997946e-101,0.0,0
fitted-narrow,0.05,8.0,401,1.0852306053622733e-15,3.68594044175552e-14,1.2297152298763555e-14,3.842860093363611e-16,1.778079072158759e-97,1.7364053439050382e-100,0.0,0
fitted-narrow,0.05,8.0,801,9.933230345085929e-16,5.906386491005833e-14,1.3451887568885792e-14,4.20371486527681e-16,5.908573221197387e-97,5.770091036325573e-100,0.0,0
fitted-narrow,0.05,10.0,201,2.7135721003992623e-07,4.261022645835055e-09,4.562772340260218e-22,1.4258663563313182e-23,3.829943515272539e-187,3.7401792141333387e-190,6.801927860696518e-05,0
fitted-narrow,0.05,10.0,401,9.305539722062923e-16,2.353672812205332e-14,6.054347283029152e-22,1.89198352594661e-23,8.71067084715292e-185,8.506514499172773e-188,5.8447630922693265e-05,0
fitted-narrow,0.05,10.0,801,1.0059186276618731e-15,2.375877272697835e-14,6.910461802997053e-22,2.159519313436579e-23,9.55670071067612e-184,9.33271553776965e-187,5.242470349563046e-05,0
fitted-narrow,0.0725,6.0,201,6.946850503951981e-16,4.440892098500626e-14,5.007358324911295e-09,1.5647994765347864e-10,1.255017531711669e-31,1.2256030583140907e-34,0.0,0
fitted-narrow,0.0725,6.0,401,7.591732758823541e-16,2.9531932455029164e-14,5.706777973820522e-09,1.783368116818924e-10,2.679847208753022e-31,2.6170382898031643e-34,0.0,0
fitted-narrow,0.0725,6.0,801,5.77899781373078e-16,5.928590951498336e-14,6.0684863491396475e-09,1.8964019841061533e-10,3.7557510816512844e-31,3.667725665683345e-34,0.0,0
fitted-narrow,0.0725,8.0,201,3.440346029829866e-11,1.709743457922741e-13,1.0160023906008359e-14,3.175007470627612e-16,1.1352964089802247e-75,1.1086878993947507e-78,0.0,0
fitted-narrow,0.0725,8.0,401,7.977908301282216e-16,3.708144902248023e-14,1.2297152298763555e-14,3.842860093363611e-16,8.234398649854451e-75,8.0414049314984875e-78,0.0,0
