family,excess_kurtosis,rho,t,radius,rms_error,fitted_rate,fitted_rate_se,rate_over_gaussian
laplace,3.0,0.5,0.2,5,8.640092466439177e-05,0.21827421071709946,0.003514412532873214,1.156878148727627
laplace,3.0,0.5,0.2,6,2.3848864448519625e-05,0.21827421071709946,0.003514412532873214,1.156878148727627
laplace,3.0,0.5,0.2,7,5.417113701239698e-06,0.21827421071709946,0.003514412532873214,1.156878148727627
laplace,3.0,0.5,0.2,8,1.067100552348602e-06,0.21827421071709946,0.003514412532873214,1.156878148727627
laplace,3.0,0.5,0.4,1,0.08287726229713543,0.3082466988065595,0.003281046700743359,1.0677197317020028
laplace,3.0,0.5,0.4,2,0.025137662879719424,0.3082466988065595,0.003281046700743359,1.0677197317020028
laplace,3.0,0.5,0.4,3,0.008362877551301683,0.3082466988065595,0.003281046700743359,1.0677197317020028
laplace,3.0,0.5,0.4,4,0.002499419254213674,0.3082466988065595,0.003281046700743359,1.0677197317020028
laplace,3.0,0.5,0.4,5,0.0006505477212976448,0.3082466988065595,0.003281046700743359,1.0677197317020028
laplace,3.0,0.5,0.4,6,0.00021996968056327732,0.3082466988065595,0.003281046700743359,1.0677197317020028
laplace,3.0,0.5,0.4,7,7.285682981765344e-05,0.3082466988065595,0.003281046700743359,1.0677197317020028
laplace,3.0,0.5,0.4,8,2.2835908631191837e-05,0.3082466988065595,0.003281046700743359,1.0677197317020028
laplace,3.0,0.5,0.8,1,0.1075272390755867,0.40174302466484174,0.004833976962029186,0.9811645109057424
laplace,3.0,0.5,0.8,2,0.05216527948056696,0.40174302466484174,0.004833976962029186,0.9811645109057424
laplace,3.0,0.5,0.8,3,0.017041678931316626,0.40174302466484174,0.004833976962029186,0.9811645109057424
laplace,3.0,0.5,0.8,4,0.006774977801800064,0.40174302466484174,0.004833976962029186,0.9811645109057424
laplace,3.0,0.5,0.8,5,0.0028808765414457638,0.40174302466484174,0.004833976962029186,0.9811645109057424
laplace,3.0,0.5,0.8,6,0.0011199701429881954,0.40174302466484174,0.004833976962029186,0.9811645109057424
laplace,3.0,0.5,0.8,7,0.0004931985022163808,0.40174302466484174,0.004833976962029186,0.9811645109057424
laplace,3.0,0.5,0.8,8,0.00019258710414356644,0.40174302466484174,0.004833976962029186,0.9811645109057424
laplace,3.0,0.5,1.6,1,0.07172441549174598,0.47405267229997283,0.0031862290024025266,0.9899270650571008
laplace,3.0,0.5,1.6,2,0.03310233339662024,0.47405267229997283,0.0031862290024025266,0.9899270650571008
laplace,3.0,0.5,1.6,3,0.016515029754181426,0.47405267229997283,0.0031862290024025266,0.9899270650571008
laplace,3.0,0.5,1.6,4,0.007593126872903172,0.47405267229997283,0.0031862290024025266,0.9899270650571008
laplace,3.0,0.5,1.6,5,0.003821735858791353,0.47405267229997283,0.0031862290024025266,0.9899270650571008
laplace,3.0,0.5,1.6,6,0.0018517908315569284,0.47405267229997283,0.0031862290024025266,0.9899270650571008
laplace,3.0,0.5,1.6,7,0.0007843566840212771,0.47405267229997283,0.0031862290024025266,0.9899270650571008
laplace,3.0,0.5,1.6,8,0.00037705721193435774,0.47405267229997283,0.0031862290024025266,0.9899270650571008
student_t_nu5,6.0,0.5,0.05,1,0.005779785453235633,0.07490747175421532,0.001328890761581497,1.2468207111557033
student_t_nu5,6.0,0.5,0.05,2,0.0005618544745725436,0.07490747175421532,0.001328890761581497,1.2468207111557033
student_t_nu5,6.0,0.5,0.05,3,3.525229155961267e-05,0.07490747175421532,0.001328890761581497,1.2468207111557033
student_t_nu5,6.0,0.5,0.05,4,2.79705738507769e-06,0.07490747175421532,0.001328890761581497,1.2468207111557033
student_t_nu5,6.0,0.5,0.05,5,2.2744959866564837e-07,0.07490747175421532,0.001328890761581497,1.2468207111557033
student_t_nu5,6.0,0.5,0.05,6,1.583255561981835e-08,0.07490747175421532,0.001328890761581497,1.2468207111557033
student_t_nu5,6.0,0.5,0.05,7,1.2917323973663434e-09,0.07490747175421532,0.001328890761581497,1.2468207111557033
student_t_nu5,6.0,0.5,0.05,8,7.482864996853648e-11,0.07490747175421532,0.001328890761581497,1.2468207111557033
student_t_nu5,6.0,0.5,0.1,1,0.017956122304482066,0.12803541825588993,0.0014772842365906131,1.1644389939961417
student_t_nu5,6.0,0.5,0.1,2,0.002488834151474225,0.12803541825588993,0.0014772842365906131,1.1644389939961417
student_t_nu5,6.0,0.5,0.1,3,0.0002960216749668686,0.12803541825588993,0.0014772842365906131,1.1644389939961417
student_t_nu5,6.0,0.5,0.1,4,3.838938015917955e-05,0.12803541825588993,0.0014772842365906131,1.1644389939961417
student_t_nu5,6.0,0.5,0.1,5,4.7718410749193386e-06,0.12803541825588993,0.0014772842365906131,1.1644389939961417
student_t_nu5,6.0,0.5,0.1,6,6.823378364171139e-07,0.12803541825588993,0.0014772842365906131,1.1644389939961417
student_t_nu5,6.0,0.5,0.1,7,9.073786760349591e-08,0.12803541825588993,0.0014772842365906131,1.1644389939961417
student_t_nu5,6.0,0.5,0.1,8,9.374857080184341e-09,0.12803541825588993,0.0014772842365906131,1.1644389939961417
student_t_nu5,6.0,0.5,0.2,1,0.042800882832339654,0.20582899170566338,0.002820096155657978,1.0909170721388748
student_t_nu5,6.0,0.5,0.2,2,0.010597010243961045,0.20582899170566338,0.002820096155657978,1.0909170721388748
student_t_nu5,6.0,0.5,0.2,3,0.001950814325193923,0.20582899170566338,0.002820096155657978,1.0909170721388748
student_t_nu5,6.0,0.5,0.2,4,0.0003766210598805313,0.20582899170566338,0.002820096155657978,1.0909170721388748
student_t_nu5,6.0,0.5,0.2,5,7.408293474403905e-05,0.20582899170566338,0.002820096155657978,1.0909170721388748
student_t_nu5,6.0,0.5,0.2,6,1.6981598065414164e-05,0.20582899170566338,0.002820096155657978,1.0909170721388748
student_t_nu5,6.0,0.5,0.2,7,3.1783136684853894e-06,0.20582899170566338,0.002820096155657978,1.0909170721388748
student_t_nu5,6.0,0.5,0.2,8,7.830562065934087e-07,0.20582899170566338,0.002820096155657978,1.0909170721388748
student_t_nu5,6.0,0.5,0.4,1,0.08539680003146088,0.29693236074831986,0.00262462901751341,1.0285285836939246
student_t_nu5,6.0,0.5,0.4,2,0.026768717810247495,0.29693236074831986,0.00262462901751341,1.0285285836939246
student_t_nu5,6.0,0.5,0.4,3,0.007460553472359286,0.29693236074831986,0.00262462901751341,1.0285285836939246
student_t_nu5,6.0,0.5,0.4,4,0.0022042964109554564,0.29693236074831986,0.00262462901751341,1.0285285836939246
student_t_nu5,6.0,0.5,0.4,5,0.0007604434351063793,0.29693236074831986,0.00262462901751341,1.0285285836939246
student_t_nu5,6.0,0.5,0.4,6,0.00020931507352076818,0.29693236074831986,0.00262462901751341,1.0285285836939246
student_t_nu5,6.0,0.5,0.4,7,5.8407526342594785e-05,0.29693236074831986,0.00262462901751341,1.0285285836939246
student_t_nu5,6.0,0.5,0.4,8,1.719170291391525e-05,0.29693236074831986,0.00262462901751341,1.0285285836939246
student_t_nu5,6.0,0.5,0.8,1,0.10396345401376275,0.40432208104715434,0.003657897196604623,0.9874632602021644
student_t_nu5,6.0,0.5,0.8,2,0.04787504304206576,0.40432208104715434,0.003657897196604623,0.9874632602021644
student_t_nu5,6.0,0.5,0.8,3,0.018823051812947144,0.40432208104715434,0.003657897196604623,0.9874632602021644
student_t_nu5,6.0,0.5,0.8,4,0.007949721519831466,0.40432208104715434,0.003657897196604623,0.9874632602021644
student_t_nu5,6.0,0.5,0.8,5,0.0032342418256700485,0.40432208104715434,0.003657897196604623,0.9874632602021644
student_t_nu5,6.0,0.5,0.8,6,0.0012534324579843573,0.40432208104715434,0.003657897196604623,0.9874632602021644
student_t_nu5,6.0,0.5,0.8,7,0.0004718711712923489,0.40432208104715434,0.003657897196604623,0.9874632602021644
student_t_nu5,6.0,0.5,0.8,8,0.000195308429869228,0.40432208104715434,0.003657897196604623,0.9874632602021644
student_t_nu5,6.0,0.5,1.6,1,0.07137352572177495,0.46606435259255985,0.005859481223662844,0.9732456827028354
student_t_nu5,6.0,0.5,1.6,2,0.04050746197580069,0.46606435259255985,0.005859481223662844,0.9732456827028354
student_t_nu5,6.0,0.5,1.6,3,0.017562777446837364,0.46606435259255985,0.005859481223662844,0.9732456827028354
student_t_nu5,6.0,0.5,1.6,4,0.007918490255998228,0.46606435259255985,0.005859481223662844,0.9732456827028354
student_t_nu5,6.0,0.5,1.6,5,0.004125803389205292,0.46606435259255985,0.005859481223662844,0.9732456827028354
student_t_nu5,6.0,0.5,1.6,6,0.00171612637808883,0.46606435259255985,0.005859481223662844,0.9732456827028354
student_t_nu5,6.0,0.5,1.6,7,0.0008619402645133433,0.46606435259255985,0.005859481223662844,0.9732456827028354
student_t_nu5,6.0,0.5,1.6,8,0.00034876950269788925,0.46606435259255985,0.005859481223662844,0.9732456827028354
uniform,-1.2,0.5,0.05,1,0.016585254834610163,0.08777936492467595,0.007730664439973298,1.461070940416856
uniform,-1.2,0.5,0.05,2,0.0034395139082732456,0.08777936492467595,0.007730664439973298,1.461070940416856
uniform,-1.2,0.5,0.05,3,0.00023610715140351372,0.08777936492467595,0.007730664439973298,1.461070940416856
uniform,-1.2,0.5,0.05,4,1.9179573236010716e-05,0.08777936492467595,0.007730664439973298,1.461070940416856
uniform,-1.2,0.5,0.05,5,2.2222144061083135e-06,0.08777936492467595,0.007730664439973298,1.461070940416856
uniform,-1.2,0.5,0.05,6,4.046900906506149e-07,0.08777936492467595,0.007730664439973298,1.461070940416856
uniform,-1.2,0.5,0.05,7,1.205307014297426e-08,0.08777936492467595,0.007730664439973298,1.461070940416856
uniform,-1.2,0.5,0.05,8,5.705449687565406e-10,0.08777936492467595,0.007730664439973298,1.461070940416856
uniform,-1.2,0.5,0.1,1,0.025712441816856328,0.17566694183120612,0.019301691362702517,1.5976316538872903
uniform,-1.2,0.5,0.1,2,0.005333404507854449,0.17566694183120612,0.019301691362702517,1.5976316538872903
uniform,-1.2,0.5,0.1,3,0.0009158172571272728,0.17566694183120612,0.019301691362702517,1.5976316538872903
uniform,-1.2,0.5,0.1,4,0.00016993886062418757,0.17566694183120612,0.019301691362702517,1.5976316538872903
uniform,-1.2,0.5,0.1,5,3.189911686464304e-05,0.17566694183120612,0.019301691362702517,1.5976316538872903
uniform,-1.2,0.5,0.1,6,1.9485082193175187e-06,0.17566694183120612,0.019301691362702517,1.5976316538872903
uniform,-1.2,0.5,0.1,7,2.9642762217385745e-07,0.17566694183120612,0.019301691362702517,1.5976316538872903
uniform,-1.2,0.5,0.1,8,4.312678704443306e-07,0.17566694183120612,0.019301691362702517,1.5976316538872903
uniform,-1.2,0.5,0.2,1,0.04052515377780926,0.21038892186147712,0.00687564230793022,1.1150852207243358
uniform,-1.2,0.5,0.2,2,0.010594216628029169,0.21038892186147712,0.00687564230793022,1.1150852207243358
uniform,-1.2,0.5,0.2,3,0.0019902177871144225,0.21038892186147712,0.00687564230793022,1.1150852207243358
uniform,-1.2,0.5,0.2,4,0.0003237377890051979,0.21038892186147712,0.00687564230793022,1.1150852207243358
uniform,-1.2,0.5,0.2,5,7.465447352442984e-05,0.21038892186147712,0.00687564230793022,1.1150852207243358
uniform,-1.2,0.5,0.2,6,2.392457537128754e-05,0.21038892186147712,0.00687564230793022,1.1150852207243358
uniform,-1.2,0.5,0.2,7,4.588525778955372e-06,0.21038892186147712,0.00687564230793022,1.1150852207243358
uniform,-1.2,0.5,0.2,8,6.314304477040519e-07,0.21038892186147712,0.00687564230793022,1.1150852207243358
uniform,-1.2,0.5,0.4,1,0.07728836614921653,0.303646671297178,0.002165830424436984,1.0517859353072492
uniform,-1.2,0.5,0.4,2,0.021156085349797196,0.303646671297178,0.002165830424436984,1.0517859353072492
uniform,-1.2,0.5,0.4,3,0.006662074399117615,0.303646671297178,0.002165830424436984,1.0517859353072492
uniform,-1.2,0.5,0.4,4,0.002054846747648696,0.303646671297178,0.002165830424436984,1.0517859353072492
uniform,-1.2,0.5,0.4,5,0.0006588847712201217,0.303646671297178,0.002165830424436984,1.0517859353072492
uniform,-1.2,0.5,0.4,6,0.00019665727594041902,0.303646671297178,0.002165830424436984,1.0517859353072492
uniform,-1.2,0.5,0.4,7,5.4638708048580935e-05,0.303646671297178,0.002165830424436984,1.0517859353072492
uniform,-1.2,0.5,0.4,8,1.7836090893659e-05,0.303646671297178,0.002165830424436984,1.0517859353072492
uniform,-1.2,0.5,0.8,1,0.11286817566255575,0.40435028941917045,0.0034940232430131766,0.9875321526329806
uniform,-1.2,0.5,0.8,2,0.040513710647743256,0.40435028941917045,0.0034940232430131766,0.9875321526329806
uniform,-1.2,0.5,0.8,3,0.01828622704911121,0.40435028941917045,0.0034940232430131766,0.9875321526329806
uniform,-1.2,0.5,0.8,4,0.007024093849349168,0.40435028941917045,0.0034940232430131766,0.9875321526329806
uniform,-1.2,0.5,0.8,5,0.003081427401290975,0.40435028941917045,0.0034940232430131766,0.9875321526329806
uniform,-1.2,0.5,0.8,6,0.0011809992985978518,0.40435028941917045,0.0034940232430131766,0.9875321526329806
uniform,-1.2,0.5,0.8,7,0.0004421937111484708,0.40435028941917045,0.0034940232430131766,0.9875321526329806
uniform,-1.2,0.5,0.8,8,0.000197765993406961,0.40435028941917045,0.0034940232430131766,0.9875321526329806
uniform,-1.2,0.5,1.6,1,0.08582495033302512,0.47457946853998173,0.006828570321375784,0.9910271323834277
uniform,-1.2,0.5,1.6,2,0.038194877981004106,0.47457946853998173,0.006828570321375784,0.9910271323834277
uniform,-1.2,0.5,1.6,3,0.018175386648611444,0.47457946853998173,0.006828570321375784,0.9910271323834277
uniform,-1.2,0.5,1.6,4,0.007045038023250671,0.47457946853998173,0.006828570321375784,0.9910271323834277
uniform,-1.2,0.5,1.6,5,0.004375346977020844,0.47457946853998173,0.006828570321375784,0.9910271323834277
uniform,-1.2,0.5,1.6,6,0.0020086518627046948,0.47457946853998173,0.006828570321375784,0.9910271323834277
uniform,-1.2,0.5,1.6,7,0.0009584328029110941,0.47457946853998173,0.006828570321375784,0.9910271323834277
uniform,-1.2,0.5,1.6,8,0.0004285585926865343,0.47457946853998173,0.006828570321375784,0.9910271323834277
gauss_mix_kappa0.6,-0.72,0.5,0.05,1,0.006688326708405644,0.06742445641139763,0.003578043183790533,1.1222673349326437
gauss_mix_kappa0.6,-0.72,0.5,0.05,2,0.0004946933175262666,0.06742445641139763,0.003578043183790533,1.1222673349326437
gauss_mix_kappa0.6,-0.72,0.5,0.05,3,5.539184968684013e-05,0.06742445641139763,0.003578043183790533,1.1222673349326437
gauss_mix_kappa0.6,-0.72,0.5,0.05,4,4.005729348632577e-06,0.06742445641139763,0.003578043183790533,1.1222673349326437
gauss_mix_kappa0.6,-0.72,0.5,0.05,5,2.208765888865889e-07,0.06742445641139763,0.003578043183790533,1.1222673349326437
gauss_mix_kappa0.6,-0.72,0.5,0.05,6,1.819773045553703e-08,0.06742445641139763,0.003578043183790533,1.1222673349326437
gauss_mix_kappa0.6,-0.72,0.5,0.05,7,8.361320268216304e-10,0.06742445641139763,0.003578043183790533,1.1222673349326437
gauss_mix_kappa0.6,-0.72,0.5,0.05,8,3.687364184576456e-11,0.06742445641139763,0.003578043183790533,1.1222673349326437
gauss_mix_kappa0.6,-0.72,0.5,0.1,1,0.019908822384585405,0.13061475512984963,0.0035919005091583998,1.1878971938880503
gauss_mix_kappa0.6,-0.72,0.5,0.1,2,0.0021634772531521854,0.13061475512984963,0.0035919005091583998,1.1878971938880503
gauss_mix_kappa0.6,-0.72,0.5,0.1,3,0.00030242307229938454,0.13061475512984963,0.0035919005091583998,1.1878971938880503
gauss_mix_kappa0.6,-0.72,0.5,0.1,4,3.631763535587494e-05,0.13061475512984963,0.0035919005091583998,1.1878971938880503
gauss_mix_kappa0.6,-0.72,0.5,0.1,5,4.466345905010869e-06,0.13061475512984963,0.0035919005091583998,1.1878971938880503
gauss_mix_kappa0.6,-0.72,0.5,0.1,6,6.538019767345106e-07,0.13061475512984963,0.0035919005091583998,1.1878971938880503
gauss_mix_kappa0.6,-0.72,0.5,0.1,7,6.747242035702011e-08,0.13061475512984963,0.0035919005091583998,1.1878971938880503
gauss_mix_kappa0.6,-0.72,0.5,0.1,8,1.5197818204163375e-08,0.13061475512984963,0.0035919005091583998,1.1878971938880503
gauss_mix_kappa0.6,-0.72,0.5,0.2,1,0.04356267384446856,0.19660261265762852,0.004473080872249748,1.0420162135469084
gauss_mix_kappa0.6,-0.72,0.5,0.2,2,0.007795508305708,0.19660261265762852,0.004473080872249748,1.0420162135469084
gauss_mix_kappa0.6,-0.72,0.5,0.2,3,0.001709113745172468,0.19660261265762852,0.004473080872249748,1.0420162135469084
gauss_mix_kappa0.6,-0.72,0.5,0.2,4,0.00030059241760354183,0.19660261265762852,0.004473080872249748,1.0420162135469084
gauss_mix_kappa0.6,-0.72,0.5,0.2,5,5.7399721213193025e-05,0.19660261265762852,0.004473080872249748,1.0420162135469084
gauss_mix_kappa0.6,-0.72,0.5,0.2,6,1.5218496884759328e-05,0.19660261265762852,0.004473080872249748,1.0420162135469084
gauss_mix_kappa0.6,-0.72,0.5,0.2,7,1.9091891425592625e-06,0.19660261265762852,0.004473080872249748,1.0420162135469084
gauss_mix_kappa0.6,-0.72,0.5,0.2,8,5.283661496111301e-07,0.19660261265762852,0.004473080872249748,1.0420162135469084
gauss_mix_kappa0.6,-0.72,0.5,0.4,1,0.07873895521918287,0.2960827143044594,0.002337483633746275,1.025585537502051
gauss_mix_kappa0.6,-0.72,0.5,0.4,2,0.021170010260974773,0.2960827143044594,0.002337483633746275,1.025585537502051
gauss_mix_kappa0.6,-0.72,0.5,0.4,3,0.007191596985831446,0.2960827143044594,0.002337483633746275,1.025585537502051
gauss_mix_kappa0.6,-0.72,0.5,0.4,4,0.0018999362280220711,0.2960827143044594,0.002337483633746275,1.025585537502051
gauss_mix_kappa0.6,-0.72,0.5,0.4,5,0.0005697039780139965,0.2960827143044594,0.002337483633746275,1.025585537502051
gauss_mix_kappa0.6,-0.72,0.5,0.4,6,0.00016698425825798277,0.2960827143044594,0.002337483633746275,1.025585537502051
gauss_mix_kappa0.6,-0.72,0.5,0.4,7,5.101423988963523e-05,0.2960827143044594,0.002337483633746275,1.025585537502051
gauss_mix_kappa0.6,-0.72,0.5,0.4,8,1.5784996705115814e-05,0.2960827143044594,0.002337483633746275,1.025585537502051
gauss_mix_kappa0.6,-0.72,0.5,0.8,1,0.10272520169418398,0.4124379553434841,0.002266505907220081,1.0072844079151186
gauss_mix_kappa0.6,-0.72,0.5,0.8,2,0.04361073680909346,0.4124379553434841,0.002266505907220081,1.0072844079151186
gauss_mix_kappa0.6,-0.72,0.5,0.8,3,0.0175724402798812,0.4124379553434841,0.002266505907220081,1.0072844079151186
