rho,t,trial,half_width,grid_size,grid_step,score_rel_error,mean_rel_error,identity_residual,resolution_ok
0.2,2.4,0,8.0,801,0.02,1.1826255061546445e-15,1.057543020672524e-13,0.28074614477324855,1.0
0.2,2.4,1,8.0,801,0.02,9.265994264898954e-16,9.813540356556423e-14,0.3630326371528222,1.0
0.2,2.4,2,8.0,801,0.02,9.112813685104658e-16,9.049482280955032e-14,0.25461960030208036,1.0
0.2,2.4,3,8.0,801,0.02,9.020647854467696e-16,9.400199472086655e-14,0.25910520182976027,1.0
0.2,2.4,4,8.0,801,0.02,7.3920236588324755e-16,7.869265272056826e-14,0.40476253014371866,1.0
0.5,0.005,0,4.0,401,0.02,1.0528930305832563e-14,3.3928313256585637e-16,2.466351124721963,1.0
0.5,0.005,1,4.0,401,0.02,1.0129103928771705e-14,3.4586789203887246e-16,2.532726533911135,1.0
0.5,0.005,2,4.0,401,0.02,1.1101546260166625e-14,2.779083382610109e-16,1.935648908284381,1.0
0.5,0.005,3,4.0,401,0.02,1.207882567780266e-14,4.473339490716162e-16,2.538101085085703,1.0
0.5,0.005,4,4.0,401,0.02,1.0456275807496847e-14,3.641212450771781e-16,2.4460095208348984,1.0
0.5,0.01,0,4.0,401,0.02,6.199063757459176e-15,4.234934625570088e-16,2.724752166049626,1.0
0.5,0.01,1,4.0,401,0.02,1.6598880817884345e-07,3.60026181986076e-09,9.595248611104662e-08,1.0
0.5,0.01,2,4.0,401,0.02,3.924519972117013e-15,2.628871176574403e-16,2.5708911344425918,1.0
0.5,0.01,3,4.0,401,0.02,7.913053729344033e-15,5.081699404824694e-16,2.2102428880456997,1.0
0.5,0.01,4,4.0,401,0.02,9.19322209363829e-15,3.458529312573325e-16,1.6118463857590997,1.0
0.5,0.02,0,4.0,401,0.02,3.879830186676555e-11,2.6534336507638246e-12,0.00016559350834139462,1.0
0.5,0.02,1,4.0,401,0.02,3.796645483299066e-15,3.2379846111338565e-16,1.9295348458786221,1.0
0.5,0.02,2,4.0,401,0.02,1.9190967900708134e-15,3.6721846134445752e-16,3.1531479648660494,1.0
0.5,0.02,3,4.0,401,0.02,3.1025952695229273e-15,4.840752776562916e-16,2.9876716637517924,1.0
0.5,0.02,4,4.0,401,0.02,2.297399036679273e-15,3.162217429761016e-16,2.8419247878365175,1.0
0.5,0.05,0,4.0,401,0.02,7.940616576546572e-14,9.256080802225579e-15,0.0386755503829933,1.0
0.5,0.05,1,4.0,401,0.02,9.631912612882456e-10,1.411907128400478e-10,2.3803906980580595e-06,1.0
0.5,0.05,2,4.0,401,0.02,1.9875255133093307e-14,2.6104001513481486e-15,0.14884202886990547,1.0
0.5,0.05,3,4.0,401,0.02,8.013940647529039e-08,1.3513014781613886e-08,3.9928930646838124e-08,1.0
0.5,0.05,4,4.0,401,0.02,6.726960824076825e-09,1.0966203359453155e-09,5.072825785867865e-07,1.0
0.5,0.1,0,4.0,401,0.02,1.2992442424511835e-08,3.821895817521055e-09,9.434887236516388e-08,1.0
0.5,0.1,1,4.0,401,0.02,5.727109080639812e-05,1.257472805070998e-05,2.493586802277259e-11,1.0
0.5,0.1,2,4.0,401,0.02,4.798111181403375e-08,1.1073816586550316e-08,2.651476304100643e-08,1.0
0.5,0.1,3,4.0,401,0.02,9.60824630959014e-09,2.658888481071548e-09,1.796860208488573e-07,1.0
