seed,n_obs,t,arm,omega_hat_deg,omega_err_deg,tv_to_truth,mass_near_pm_omega,spread,moved_from_uniform,is_flat,mode_psi_deg,n_iters,min_loglik_increase,final_loglik
123393400,32,0.4665,marginal,90.0,60.00000000000001,0.984375,0.0625,0.9999999999999999,0.0,True,,1,0.0,-342.76088933727124
123393400,32,0.6769,joint,47.737796255312354,17.737796255312357,0.6261947758224834,0.8429294462786352,0.3781351881474453,0.9190002377805395,False,28.125000000000007,200,0.00022004103010431209,-337.0077087618163
123393400,32,0.6769,marginal,90.0,60.00000000000001,0.984375,0.0625,0.9999999999999999,0.0,True,,1,0.0,-374.4088270164026
123393400,32,0.9821,joint,44.877527045974304,14.87752704597431,0.9335752820398509,0.3564342244800661,0.3693737889318023,0.8837532444840179,False,33.749999999999986,200,0.00024872393004216065,-380.57720995153215
123393400,32,0.9821,marginal,90.0,60.00000000000001,0.984375,0.0625,0.9999999999999999,0.0,True,,1,0.0,-391.94562004871284
123393400,32,1.425,joint,62.87009369850222,32.87009369850222,0.966983825729073,0.34581260871092184,0.5706711886275027,0.8697650275901665,False,-25.31249999999999,200,0.000383333174170275,-404.2396793741617
123393400,32,1.425,marginal,90.0,60.00000000000001,0.984375,0.0625,0.9999999999999999,0.0,True,,1,0.0,-407.8714377717118
123393400,32,2.0676,joint,111.01096399537953,81.01096399537954,0.9836675546335084,0.09734915365132302,0.7617262639536773,0.7409969018345508,False,168.75,200,0.00046946285272042587,-408.18949417335693
123393400,32,2.0676,marginal,90.0,60.00000000000001,0.984375,0.0625,0.9999999999999999,0.0,True,,1,0.0,-409.29941884249047
123393400,32,3.0,joint,98.19182098876387,68.19182098876387,0.9894959446646021,0.04324380749081666,0.8893944433696132,0.27721756873474734,False,-140.625,200,0.000334544388579161,-374.2219267878337
123393400,32,3.0,marginal,90.0,60.00000000000001,0.984375,0.0625,0.9999999999999999,0.0,True,,1,0.0,-374.30491418271214
123393400,128,0.05,joint,29.998558825708237,0.0014411742917612097,0.320583014785115,0.9967463798206218,0.13392947755872098,0.9654953793570769,False,-30.937499999999996,200,3.121553618257167e-06,491.4175531955624
123393400,128,0.05,marginal,90.0,60.00000000000001,0.984375,0.0625,0.9999999999999999,0.0,True,,1,0.0,-1560.5673618272633
123393400,128,0.0725,joint,29.490233983617102,0.5097660163828944,0.514583686993504,0.9999999999999989,0.1297439260483032,0.9687498915965409,False,28.125000000000007,200,5.538959158002399e-08,135.49937259555105
123393400,128,0.0725,marginal,90.0,60.00000000000001,0.984375,0.0625,0.9999999999999999,0.0,True,,1,0.0,-1631.3026900536618
123393400,128,0.1053,joint,30.550666277023623,0.5506662770236258,0.3204391845855506,0.9900829817194099,0.14216342836244578,0.9588110709461954,False,-30.937499999999996,200,3.01519147427598e-06,-54.1427301145886
123393400,128,0.1053,marginal,90.0,60.00000000000001,0.984375,0.0625,0.9999999999999999,0.0,True,,1,0.0,-1590.969053571217
123393400,128,0.1527,joint,29.7625697243153,0.2374302756846986,0.41848162210036544,0.9999999999616636,0.13213530665094264,0.9683844414913698,False,-30.937499999999996,200,3.3362054182362044e-05,-337.65256166510756
123393400,128,0.1527,marginal,90.0,60.00000000000001,0.984375,0.0625,0.9999999999999999,0.0,True,,1,0.0,-1601.5396569662144
123393400,128,0.2216,joint,30.21035837605385,0.21035837605385269,0.5298809132511701,0.9866410205208503,0.1396515323162829,0.9397660205208245,False,-30.937499999999996,200,0.00011105742214567726,-737.9630601870108
123393400,128,0.2216,marginal,90.0,60.00000000000001,0.984375,0.0625,0.9999999999999999,0.0,True,,1,0.0,-1619.4624832089596
123393400,128,0.3215,joint,29.599061872775003,0.4009381272249934,0.5820907886586622,0.999970088334291,0.13067404249251735,0.960244527295337,False,-28.125000000000007,200,6.295071011663822e-05,-945.530190267602
123393400,128,0.3215,marginal,90.0,60.00000000000001,0.984375,0.0625,0.9999999999999999,0.0,True,,1,0.0,-1563.9777404207289
