seed,n_obs,t,arm,psi_hat_deg,psi_true_deg,psi_err_deg,is_flat,profile_range_nats
1279549347,1024,0.1053,joint,30.118262734577552,29.999999999999996,0.11826273457755376,False,47849.01401534827
1279549347,1024,0.1053,marginal,,29.999999999999996,,True,0.0
1279549347,1024,0.2216,joint,30.039947477939297,29.999999999999996,0.03994747793929727,False,20158.005427708333
1279549347,1024,0.2216,marginal,,29.999999999999996,,True,0.0
1279549347,1024,0.4665,joint,30.03815262545428,29.999999999999996,0.0381526254542837,False,7005.627104879941
1279549347,1024,0.4665,marginal,,29.999999999999996,,True,0.0
1279549347,1024,0.9821,joint,30.238271565574372,29.999999999999996,0.2382715655743752,False,1338.427908010115
1279549347,1024,0.9821,marginal,,29.999999999999996,,True,0.0
1279549347,1024,2.0676,joint,29.21912333689115,29.999999999999996,0.780876663108845,False,38.70265553378886
1279549347,1024,2.0676,marginal,,29.999999999999996,,True,0.0
1279549347,2048,0.05,joint,29.98654183834862,29.999999999999996,0.013458161651375927,False,188270.82663899972
1279549347,2048,0.05,marginal,,29.999999999999996,,True,0.0
1279549347,2048,0.1053,joint,30.06018661295142,29.999999999999996,0.06018661295142223,False,92609.84483359467
1279549347,2048,0.1053,marginal,,29.999999999999996,,True,0.0
1279549347,2048,0.2216,joint,30.098990181935296,29.999999999999996,0.09899018193529888,False,40032.49207453136
1279549347,2048,0.2216,marginal,,29.999999999999996,,True,0.0
1279549347,2048,0.4665,joint,30.054660752002174,29.999999999999996,0.054660752002175635,False,13751.162024059395
1279549347,2048,0.4665,marginal,,29.999999999999996,,True,0.0
1279549347,2048,0.9821,joint,29.863241859654444,29.999999999999996,0.13675814034555303,False,2486.9350301250233
1279549347,2048,0.9821,marginal,,29.999999999999996,,True,0.0
1279549347,2048,2.0676,joint,27.80012976871722,29.999999999999996,2.199870231282778,False,64.33750947405133
1279549347,2048,2.0676,marginal,,29.999999999999996,,True,0.0
1279549347,4096,0.05,joint,30.08452482637103,29.999999999999996,0.08452482637103219,False,375854.2154315263
1279549347,4096,0.05,marginal,,29.999999999999996,,True,0.0
1279549347,4096,0.1053,joint,30.05002635473514,29.999999999999996,0.050026354735142955,False,185453.74847544346
1279549347,4096,0.1053,marginal,,29.999999999999996,,True,0.0
1279549347,4096,0.2216,joint,30.08471331941008,29.999999999999996,0.08471331941008402,False,79531.76390050388
1279549347,4096,0.2216,marginal,,29.999999999999996,,True,0.0
1279549347,4096,0.4665,joint,30.14226987651639,29.999999999999996,0.14226987651639345,False,27064.525874385086
1279549347,4096,0.4665,marginal,,29.999999999999996,,True,0.0
1279549347,4096,0.9821,joint,29.6077465331318,29.999999999999996,0.3922534668681997,False,4901.318600663697
1279549347,4096,0.9821,marginal,,29.999999999999996,,True,0.0
1279549347,4096,2.0676,joint,29.94632626992231,29.999999999999996,0.05367373007768661,False,124.09818067801825
1279549347,4096,2.0676,marginal,,29.999999999999996,,True,0.0
1943031107,128,0.05,joint,29.71084900516211,29.999999999999996,0.2891509948378862,False,9910.420153256313
1943031107,128,0.05,marginal,,29.999999999999996,,True,0.0
1943031107,128,0.1053,joint,29.959994848678953,29.999999999999996,0.04000515132104472,False,5026.788535368249
1943031107,128,0.1053,marginal,,29.999999999999996,,True,0.0
1943031107,128,0.2216,joint,29.74474708834199,29.999999999999996,0.2552529116580058,False,2075.9489743325657
1943031107,128,0.2216,marginal,,29.999999999999996,,True,0.0
1943031107,128,0.4665,joint,29.194048338538632,29.999999999999996,0.8059516614613645,False,742.5737260497813
1943031107,128,0.4665,marginal,,29.999999999999996,,True,0.0
1943031107,128,0.9821,joint,31.200017150016265,29.999999999999996,1.2000171500162675,False,130.5413677692802
1943031107,128,0.9821,marginal,,29.999999999999996,,True,0.0
1943031107,128,2.0676,joint,99.82574425077821,29.999999999999996,69.82574425077821,False,9.377780949934504
1943031107,128,2.0676,marginal,,29.999999999999996,,True,0.0
1943031107,512,0.05,joint,29.941734082521414,29.999999999999996,0.05826591747858503,False,45864.08842924936
1943031107,512,0.05,marginal,,29.999999999999996,,True,0.0
1943031107,512,0.1053,joint,29.77934308172715,29.999999999999996,0.22065691827285006,False,22846.35756504598
1943031107,512,0.1053,marginal,,29.999999999999996,,True,0.0
1943031107,512,0.2216,joint,29.976478397599802,29.999999999999996,0.02352160240019539,False,9555.858956948141
1943031107,512,0.2216,marginal,,29.999999999999996,,True,0.0
1943031107,512,0.4665,joint,29.675771934609283,29.999999999999996,0.32422806539071547,False,3395.916277397453
1943031107,512,0.4665,marginal,,29.999999999999996,,True,0.0
1943031107,512,0.9821,joint,29.788145184381847,29.999999999999996,0.21185481561814984,False,723.2789951486739
1943031107,512,0.9821,marginal,,29.999999999999996,,True,0.0
1943031107,512,2.0676,joint,38.74329829935289,29.999999999999996,8.743298299352888,False,21.49586614772943
1943031107,512,2.0676,marginal,,29.999999999999996,,True,0.0
1943031107,1024,0.05,joint,30.032295444975784,29.999999999999996,0.03229544497578423,False,93615.17098873203
1943031107,1024,0.05,marginal,,29.999999999999996,,True,0.0
1943031107,1024,0.1053,joint,30.036693161596208,29.999999999999996,0.03669316159621015,False,46139.86789851056
1943031107,1024,0.1053,marginal,,29.999999999999996,,True,0.0
1943031107,1024,0.2216,joint,29.984049588064618,29.999999999999996,0.015950411935381385,False,20035.881199177253
1943031107,1024,0.2216,marginal,,29.999999999999996,,True,0.0
1943031107,1024,0.4665,joint,30.010559460863956,29.999999999999996,0.01055946086395962,False,6795.009275240305
1943031107,1024,0.4665,marginal,,29.999999999999996,,True,0.0
1943031107,1024,0.9821,joint,29.643123354723095,29.999999999999996,0.3568766452769045,False,1197.317691013035
1943031107,1024,0.9821,marginal,,29.999999999999996,,True,0.0
1943031107,1024,2.0676,joint,29.39281917511787,29.999999999999996,0.6071808248821245,False,35.5881795654077
1943031107,1024,2.0676,marginal,,29.999999999999996,,True,0.0
1943031107,2048,0.05,joint,30.02755957893985,29.999999999999996,0.02755957893985144,False,188365.7731737695
1943031107,2048,0.05,marginal,,29.999999999999996,,True,0.0
1943031107,2048,0.1053,joint,30.010060304868322,29.999999999999996,0.010060304868323556,False,93250.83593319771
1943031107,2048,0.1053,marginal,,29.999999999999996,,True,0.0
1943031107,2048,0.2216,joint,29.9441496056392,29.999999999999996,0.0558503943607968,False,40295.80281380954
1943031107,2048,0.2216,marginal,,29.999999999999996,,True,0.0
1943031107,2048,0.4665,joint,30.01484312545123,29.999999999999996,0.014843125451230645,False,13724.78161390344
1943031107,2048,0.4665,marginal,,29.999999999999996,,True,0.0
1943031107,2048,0.9821,joint,29.677680456401337,29.999999999999996,0.32231954359865966,False,2525.8756756834227
1943031107,2048,0.9821,marginal,,29.999999999999996,,True,0.0
1943031107,2048,2.0676,joint,33.40700171304168,29.999999999999996,3.407001713041681,False,61.87784195501081
1943031107,2048,2.0676,marginal,,29.999999999999996,,True,0.0
1943031107,4096,0.05,joint,29.89732217243512,29.999999999999996,0.1026778275648771,False,374186.053518348
1943031107,4096,0.05,marginal,,29.999999999999996,,True,0.0
1943031107,4096,0.1053,joint,29.93743340759794,29.999999999999996,0.06256659240205807,False,183333.19641069882
1943031107,4096,0.1053,marginal,,29.999999999999996,,True,0.0
1943031107,4096,0.2216,joint,29.984971889018826,29.999999999999996,0.015028110981169861,False,78854.43311504077
1943031107,4096,0.2216,marginal,,29.999999999999996,,True,0.0
1943031107,4096,0.4665,joint,29.890622366438617,29.999999999999996,0.1093776335613825,False,27042.276582246537
1943031107,4096,0.4665,marginal,,29.999999999999996,,True,0.0
1943031107,4096,0.9821,joint,30.472015359521443,29.999999999999996,0.4720153595214467,False,4993.340006180224
1943031107,4096,0.9821,marginal,,29.999999999999996,,True,0.0
1943031107,4096,2.0676,joint,30.068033005368136,29.999999999999996,0.06803300536813794,False,121.66091920381587
1943031107,4096,2.0676,marginal,,29.999999999999996,,True,0.0
1580201974,128,0.05,joint,30.321189476127195,29.999999999999996,0.32118947612719706,False,11881.338602306987
1580201974,128,0.05,marginal,,29.999999999999996,,True,0.0
1580201974,128,0.1053,joint,29.739434727203648,29.999999999999996,0.26056527279635094,False,5741.749001951644
1580201974,128,0.1053,marginal,,29.999999999999996,,True,0.0
1580201974,128,0.2216,joint,29.67423312869541,29.999999999999996,0.32576687130458987,False,2499.8901276128763
1580201974,128,0.2216,marginal,,29.999999999999996,,True,0.0
1580201974,128,0.4665,joint,29.463322963779675,29.999999999999996,0.5366770362203233,False,793.9380036145401
1580201974,128,0.4665,marginal,,29.999999999999996,,True,0.0
1580201974,128,0.9821,joint,29.038345310518046,29.999999999999996,0.9616546894819524,False,171.6965728764078
1580201974,128,0.9821,marginal,,29.999999999999996,,True,0.0
1580201974,128,2.0676,joint,18.044206762738963,29.999999999999996,11.955793237261034,False,9.631662533258122
1580201974,128,2.0676,marginal,,29.999999999999996,,True,0.0
1580201974,512,0.05,joint,30.07839889472584,29.999999999999996,0.07839889472584131,False,45604.38489599605
1580201974,512,0.05,marginal,,29.999999999999996,,True,0.0
1580201974,512,0.1053,joint,29.948198837527393,29.999999999999996,0.05180116247260554,False,22597.840788652476
1580201974,512,0.1053,marginal,,29.999999999999996,,True,0.0
1580201974,512,0.2216,joint,29.84929809595122,29.999999999999996,0.1507019040487776,False,9815.076766819453
1580201974,512,0.2216,marginal,,29.999999999999996,,True,0.0
1580201974,512,0.4665,joint,30.001427908972698,29.999999999999996,0.0014279089727007794,False,3122.452323061627
1580201974,512,0.4665,marginal,,29.999999999999996,,True,0.0
1580201974,512,0.9821,joint,30.33161881811457,29.999999999999996,0.3316188181145744,False,598.0104160413111
1580201974,512,0.9821,marginal,,29.999999999999996,,True,0.0
1580201974,512,2.0676,joint,27.314347460342443,29.999999999999996,2.685652539657556,False,25.026575752243843
1580201974,512,2.0676,marginal,,29.999999999999996,,True,0.0
1580201974,1024,0.05,joint,29.800355526578976,29.999999999999996,0.19964447342102096,False,96867.73209765117
1580201974,1024,0.05,marginal,,29.999999999999996,,True,0.0
1580201974,1024,0.1053,joint,29.720555503034063,29.999999999999996,0.2794444969659351,False,48372.71337543251
1580201974,1024,0.1053,marginal,,29.999999999999996,,True,0.0
1580201974,1024,0.2216,joint,29.690125693891865,29.999999999999996,0.3098743061081321,False,20510.905134883695
1580201974,1024,0.2216,marginal,,29.999999999999996,,True,0.0
1580201974,1024,0.4665,joint,29.701737428412436,29.999999999999996,0.29826257158756253,False,7356.904277419988
1580201974,1024,0.4665,marginal,,29.999999999999996,,True,0.0
1580201974,1024,0.9821,joint,30.090338689629956,29.999999999999996,0.09033868962995956,False,1321.5452943711534
1580201974,1024,0.9821,marginal,,29.999999999999996,,True,0.0
1580201974,1024,2.0676,joint,27.547396619941264,29.999999999999996,2.4526033800587346,False,38.98626347726531
1580201974,1024,2.0676,marginal,,29.999999999999996,,True,0.0
1580201974,2048,0.05,joint,30.10132063556109,29.999999999999996,0.10132063556109168,False,192120.13854573172
1580201974,2048,0.05,marginal,,29.999999999999996,,True,0.0
1580201974,2048,0.1053,joint,30.07215129608353,29.999999999999996,0.07215129608353076,False,95489.36695978777
1580201974,2048,0.1053,marginal,,29.999999999999996,,True,0.0
1580201974,2048,0.2216,joint,29.95247953832901,29.999999999999996,0.047520461670991,False,40831.85299778631
1580201974,2048,0.2216,marginal,,29.999999999999996,,True,0.0
1580201974,2048,0.4665,joint,29.84136007525491,29.999999999999996,0.15863992474508698,False,14197.300519391065
1580201974,2048,0.4665,marginal,,29.999999999999996,,True,0.0
1580201974,2048,0.9821,joint,29.782511899003804,29.999999999999996,0.21748810099619473,False,2501.499053746389
1580201974,2048,0.9821,marginal,,29.999999999999996,,True,0.0
1580201974,2048,2.0676,joint,30.59573048371297,29.999999999999996,0.5957304837129727,False,95.17809472215959
1580201974,2048,2.0676,marginal,,29.999999999999996,,True,0.0
1580201974,4096,0.05,joint,30.021959441915715,29.999999999999996,0.02195944191571687,False,382801.5304002934
1580201974,4096,0.05,marginal,,29.999999999999996,,True,0.0
1580201974,4096,0.1053,joint,30.019303997980106,29.999999999999996,0.019303997980107186,False,190529.61126002396
1580201974,4096,0.1053,marginal,,29.999999999999996,,True,0.0
1580201974,4096,0.2216,joint,29.98461754876439,29.999999999999996,0.01538245123560593,False,82159.46582479819
1580201974,4096,0.2216,marginal,,29.999999999999996,,True,0.0
1580201974,4096,0.4665,joint,30.102389819396375,29.999999999999996,0.10238981939637926,False,27433.07789524697
1580201974,4096,0.4665,marginal,,29.999999999999996,,True,0.0
1580201974,4096,0.9821,joint,30.098267244590325,29.999999999999996,0.09826724459032789,False,5148.803597734506
1580201974,4096,0.9821,marginal,,29.999999999999996,,True,0.0
1580201974,4096,2.0676,joint,31.482770823828023,29.999999999999996,1.4827708238280264,False,133.38206113444176
1580201974,4096,2.0676,marginal,,29.999999999999996,,True,0.0
1078156454,128,0.05,joint,29.87374613252607,29.999999999999996,0.12625386747392772,False,11510.315935497487
1078156454,128,0.05,marginal,,29.999999999999996,,True,0.0
1078156454,128,0.1053,joint,30.090774396310362,29.999999999999996,0.09077439631036496,False,5714.106731332229
1078156454,128,0.1053,marginal,,29.999999999999996,,True,0.0
1078156454,128,0.2216,joint,30.574413589623745,29.999999999999996,0.5744135896237487,False,2464.7278815618947
1078156454,128,0.2216,marginal,,29.999999999999996,,True,0.0
1078156454,128,0.4665,joint,31.231661907990006,29.999999999999996,1.2316619079900075,False,859.101388352032
1078156454,128,0.4665,marginal,,29.999999999999996,,True,0.0
1078156454,128,0.9821,joint,30.10022082209879,29.999999999999996,0.10022082209879334,False,164.9059591559544
1078156454,128,0.9821,marginal,,29.999999999999996,,True,0.0
1078156454,128,2.0676,joint,-163.48699829012207,29.999999999999996,193.48699829012207,False,7.138959697737846
1078156454,128,2.0676,marginal,,29.999999999999996,,True,0.0
1078156454,512,0.05,joint,30.11367310133564,29.999999999999996,0.11367310133564014,False,48079.841383168525
1078156454,512,0.05,marginal,,29.999999999999996,,True,0.0
1078156454,512,0.1053,joint,29.996942669555054,29.999999999999996,0.003057330444944883,False,23801.7717549334
1078156454,512,0.1053,marginal,,29.999999999999996,,True,0.0
1078156454,512,0.2216,joint,30.001735248496782,29.999999999999996,0.0017352484967847104,False,10156.066823933135
1078156454,512,0.2216,marginal,,29.999999999999996,,True,0.0
1078156454,512,0.4665,joint,30.06296036457699,29.999999999999996,0.06296036457699188,False,3424.7262069681465
1078156454,512,0.4665,marginal,,29.999999999999996,,True,0.0
1078156454,512,0.9821,joint,29.251104796237478,29.999999999999996,0.7488952037625207,False,663.3379676489585
1078156454,512,0.9821,marginal,,29.999999999999996,,True,0.0
1078156454,512,2.0676,joint,28.42802976642676,29.999999999999996,1.5719702335732355,False,27.542502463900746
1078156454,512,2.0676,marginal,,29.999999999999996,,True,0.0
1078156454,1024,0.05,joint,30.002365332523166,29.999999999999996,0.0023653325231693073,False,92130.89678100558
1078156454,1024,0.05,marginal,,29.999999999999996,,True,0.0
1078156454,1024,0.1053,joint,30.03940523485386,29.999999999999996,0.039405234853860945,False,45864.75688809872
1078156454,1024,0.1053,marginal,,29.999999999999996,,True,0.0
1078156454,1024,0.2216,joint,30.077077764333527,29.999999999999996,0.07707776433353083,False,19690.988195431855
1078156454,1024,0.2216,marginal,,29.999999999999996,,True,0.0
1078156454,1024,0.4665,joint,29.845938598965926,29.999999999999996,0.15406140103407123,False,6653.097906922003
1078156454,1024,0.4665,marginal,,29.999999999999996,,True,0.0
1078156454,1024,0.9821,joint,29.684609578614058,29.999999999999996,0.3153904213859415,False,1178.895882036646
1078156454,1024,0.9821,marginal,,29.999999999999996,,True,0.0
1078156454,1024,2.0676,joint,32.48103962439244,29.999999999999996,2.481039624392441,False,28.128092830429523
1078156454,1024,2.0676,marginal,,29.999999999999996,,True,0.0
1078156454,2048,0.05,joint,30.000872331990003,29.999999999999996,0.0008723319900063476,False,191697.39249293378
1078156454,2048,0.05,marginal,,29.999999999999996,,True,0.0
1078156454,2048,0.1053,joint,30.096573414259158,29.999999999999996,0.09657341425916123,False,94569.27465194788
1078156454,2048,0.1053,marginal,,29.999999999999996,,True,0.0
1078156454,2048,0.2216,joint,30.027801661945293,29.999999999999996,0.027801661945295944,False,40906.98937265444
1078156454,2048,0.2216,marginal,,29.999999999999996,,True,0.0
1078156454,2048,0.4665,joint,30.126384697409154,29.999999999999996,0.12638469740915637,False,13697.783009545776
1078156454,2048,0.4665,marginal,,29.999999999999996,,True,0.0
1078156454,2048,0.9821,joint,29.91509588544083,29.999999999999996,0.08490411455916817,False,2570.628680189915
1078156454,2048,0.9821,marginal,,29.999999999999996,,True,0.0
1078156454,2048,2.0676,joint,30.01965835281968,29.999999999999996,0.01965835281968283,False,68.88050766211381
1078156454,2048,2.0676,marginal,,29.999999999999996,,True,0.0
1078156454,4096,0.05,joint,29.906874540052552,29.999999999999996,0.09312545994744602,False,376643.5066577806
1078156454,4096,0.05,marginal,,29.999999999999996,,True,0.0
1078156454,4096,0.1053,joint,29.915952415661014,29.999999999999996,0.08404758433898543,False,186544.85384972513
1078156454,4096,0.1053,marginal,,29.999999999999996,,True,0.0
1078156454,4096,0.2216,joint,29.90318218061673,29.999999999999996,0.09681781938326584,False,79720.63937056583
1078156454,4096,0.2216,marginal,,29.999999999999996,,True,0.0
1078156454,4096,0.4665,joint,29.912804007183777,29.999999999999996,0.08719599281622224,False,26633.87485891278
1078156454,4096,0.4665,marginal,,29.999999999999996,,True,0.0
1078156454,4096,0.9821,joint,30.51419547533971,29.999999999999996,0.5141954753397149,False,4979.840238972567
1078156454,4096,0.9821,marginal,,29.999999999999996,,True,0.0
1078156454,4096,2.0676,joint,30.053265925555202,29.999999999999996,0.05326592555520321,False,136.47252253819897
1078156454,4096,2.0676,marginal,,29.999999999999996,,True,0.0
1158667885,128,0.05,joint,30.19618719498553,29.999999999999996,0.1961871949855327,False,11567.427128917589
1158667885,128,0.05,marginal,,29.999999999999996,,True,0.0
1158667885,128,0.1053,joint,30.192988032154847,29.999999999999996,0.19298803215485094,False,5778.430792991809
1158667885,128,0.1053,marginal,,29.999999999999996,,True,0.0
1158667885,128,0.2216,joint,30.28787183761439,29.999999999999996,0.2878718376143916,False,2457.9496869480517
1158667885,128,0.2216,marginal,,29.999999999999996,,True,0.0
1158667885,128,0.4665,joint,31.13221778098889,29.999999999999996,1.1322177809888916,False,844.8965297922646
1158667885,128,0.4665,marginal,,29.999999999999996,,True,0.0
1158667885,128,0.9821,joint,29.314132466277844,29.999999999999996,0.6858675337221525,False,142.78964564382386
1158667885,128,0.9821,marginal,,29.999999999999996,,True,0.0
1158667885,128,2.0676,joint,35.78048710153207,29.999999999999996,5.7804871015320725,False,8.110731300786938
1158667885,128,2.0676,marginal,,29.999999999999996,,True,0.0
1158667885,512,0.05,joint,29.905125735136476,29.999999999999996,0.09487426486352021,False,47823.8818400947
1158667885,512,0.05,marginal,,29.999999999999996,,True,0.0
1158667885,512,0.1053,joint,30.045586424318802,29.999999999999996,0.045586424318803914,False,23741.918994814278
1158667885,512,0.1053,marginal,,29.999999999999996,,True,0.0
1158667885,512,0.2216,joint,29.77673081017142,29.999999999999996,0.22326918982858074,False,10120.789447038145
1158667885,512,0.2216,marginal,,29.999999999999996,,True,0.0
1158667885,512,0.4665,joint,30.113645978423307,29.999999999999996,0.11364597842330941,False,3418.675502748125
1158667885,512,0.4665,marginal,,29.999999999999996,,True,0.0
1158667885,512,0.9821,joint,29.3386871565052,29.999999999999996,0.6613128434948,False,627.672896600845
1158667885,512,0.9821,marginal,,29.999999999999996,,True,0.0
1158667885,512,2.0676,joint,29.043557356291657,29.999999999999996,0.95644264370834,False,24.2636946950106
1158667885,512,2.0676,marginal,,29.999999999999996,,True,0.0
1158667885,1024,0.05,joint,30.163067312638205,29.999999999999996,0.16306731263820654,False,92989.95202175275
1158667885,1024,0.05,marginal,,29.999999999999996,,True,0.0
1158667885,1024,0.1053,joint,30.0418554676444,29.999999999999996,0.041855467644401505,False,46746.12591349425
1158667885,1024,0.1053,marginal,,29.999999999999996,,True,0.0
1158667885,1024,0.2216,joint,29.915429051588127,29.999999999999996,0.08457094841187066,False,19897.882928544917
1158667885,1024,0.2216,marginal,,29.999999999999996,,True,0.0
1158667885,1024,0.4665,joint,29.685252251403295,29.999999999999996,0.3147477485967019,False,6721.745275162277
1158667885,1024,0.4665,marginal,,29.999999999999996,,True,0.0
1158667885,1024,0.9821,joint,29.800256453391807,29.999999999999996,0.1997435466081893,False,1260.1384276681474
1158667885,1024,0.9821,marginal,,29.999999999999996,,True,0.0
1158667885,1024,2.0676,joint,31.590188409467586,29.999999999999996,1.5901884094675887,False,51.99839329582392
1158667885,1024,2.0676,marginal,,29.999999999999996,,True,0.0
1158667885,2048,0.05,joint,30.063267303517254,29.999999999999996,0.06326730351725542,False,189534.53433350642
1158667885,2048,0.05,marginal,,29.999999999999996,,True,0.0
1158667885,2048,0.1053,joint,30.06307972051704,29.999999999999996,0.06307972051704533,False,93938.10281399664
1158667885,2048,0.1053,marginal,,29.999999999999996,,True,0.0
1158667885,2048,0.2216,joint,30.171974844699033,29.999999999999996,0.1719748446990362,False,40718.13351267077
1158667885,2048,0.2216,marginal,,29.999999999999996,,True,0.0
1158667885,2048,0.4665,joint,30.160906578270605,29.999999999999996,0.1609065782706067,False,13466.908423974906
1158667885,2048,0.4665,marginal,,29.999999999999996,,True,0.0
1158667885,2048,0.9821,joint,29.826206577783246,29.999999999999996,0.17379342221675126,False,2615.8500922823223
1158667885,2048,0.9821,marginal,,29.999999999999996,,True,0.0
1158667885,2048,2.0676,joint,32.32507579265439,29.999999999999996,2.3250757926543892,False,88.16464473537053
1158667885,2048,2.0676,marginal,,29.999999999999996,,True,0.0
1158667885,4096,0.05,joint,30.094070900005505,29.999999999999996,0.09407090000550841,False,383675.35636843654
1158667885,4096,0.05,marginal,,29.999999999999996,,True,0.0
1158667885,4096,0.1053,joint,30.08977697630383,29.999999999999996,0.08977697630383398,False,190100.20076019474
1158667885,4096,0.1053,marginal,,29.999999999999996,,True,0.0
1158667885,4096,0.2216,joint,30.02095444778264,29.999999999999996,0.020954447782639926,False,81420.50189699157
1158667885,4096,0.2216,marginal,,29.999999999999996,,True,0.0
1158667885,4096,0.4665,joint,29.99559561788262,29.999999999999996,0.004404382117376671,False,27236.867392285465
1158667885,4096,0.4665,marginal,,29.999999999999996,,True,0.0
1158667885,4096,0.9821,joint,29.88239219682483,29.999999999999996,0.11760780317516464,False,5125.126994559032
1158667885,4096,0.9821,marginal,,29.999999999999996,,True,0.0
1158667885,4096,2.0676,joint,27.638075069687552,29.999999999999996,2.3619249303124437,False,116.65292681618303
1158667885,4096,2.0676,marginal,,29.999999999999996,,True,0.0
1470120544,128,0.05,joint,30.147240550470503,29.999999999999996,0.14724055047050635,False,11893.3619333262
1470120544,128,0.05,marginal,,29.999999999999996,,True,0.0
1470120544,128,0.1053,joint,30.463918905786073,29.999999999999996,0.46391890578607686,False,5891.471598415879
1470120544,128,0.1053,marginal,,29.999999999999996,,True,0.0
1470120544,128,0.2216,joint,29.88544935823978,29.999999999999996,0.11455064176021945,False,2643.9849055856685
1470120544,128,0.2216,marginal,,29.999999999999996,,True,0.0
1470120544,128,0.4665,joint,30.295082016707788,29.999999999999996,0.29508201670779144,False,868.1435226820947
1470120544,128,0.4665,marginal,,29.999999999999996,,True,0.0
1470120544,128,0.9821,joint,30.42094330646854,29.999999999999996,0.4209433064685424,False,166.52175985178337
1470120544,128,0.9821,marginal,,29.999999999999996,,True,0.0
1470120544,128,2.0676,joint,27.21866799369367,29.999999999999996,2.781332006306326,False,8.027468672697523
1470120544,128,2.0676,marginal,,29.999999999999996,,True,0.0
1470120544,512,0.05,joint,29.93269544429822,29.999999999999996,0.06730455570177815,False,46967.08867483371
1470120544,512,0.05,marginal,,29.999999999999996,,True,0.0
1470120544,512,0.1053,joint,29.774667046626504,29.999999999999996,0.2253329533734932,False,23560.652330777764
1470120544,512,0.1053,marginal,,29.999999999999996,,True,0.0
1470120544,512,0.2216,joint,29.678970580551173,29.999999999999996,0.32102941944882557,False,10287.179414501508
1470120544,512,0.2216,marginal,,29.999999999999996,,True,0.0
1470120544,512,0.4665,joint,29.94961468927018,29.999999999999996,0.050385310729816286,False,3373.9521652826006
1470120544,512,0.4665,marginal,,29.999999999999996,,True,0.0
1470120544,512,0.9821,joint,30.112431162306834,29.999999999999996,0.11243116230683513,False,671.0875543903057
1470120544,512,0.9821,marginal,,29.999999999999996,,True,0.0
1470120544,512,2.0676,joint,39.65768638008746,29.999999999999996,9.657686380087462,False,17.044150292908853
1470120544,512,2.0676,marginal,,29.999999999999996,,True,0.0
1470120544,1024,0.05,joint,30.002736331081074,29.999999999999996,0.0027363310810778895,False,89541.00862641244
1470120544,1024,0.05,marginal,,29.999999999999996,,True,0.0
1470120544,1024,0.1053,joint,29.933748234430386,29.999999999999996,0.0662517655696131,False,44271.00615749552
1470120544,1024,0.1053,marginal,,29.999999999999996,,True,0.0
1470120544,1024,0.2216,joint,29.803763578264807,29.999999999999996,0.19623642173519207,False,18893.603759862228
1470120544,1024,0.2216,marginal,,29.999999999999996,,True,0.0
1470120544,1024,0.4665,joint,29.729158875728583,29.999999999999996,0.27084112427141566,False,6300.7836630313195
1470120544,1024,0.4665,marginal,,29.999999999999996,,True,0.0
1470120544,1024,0.9821,joint,29.883823396478114,29.999999999999996,0.11617660352188443,False,1277.993417972577
1470120544,1024,0.9821,marginal,,29.999999999999996,,True,0.0
1470120544,1024,2.0676,joint,28.255863635376347,29.999999999999996,1.744136364623651,False,28.357088891592866
1470120544,1024,2.0676,marginal,,29.999999999999996,,True,0.0
1470120544,2048,0.05,joint,30.022591556656398,29.999999999999996,0.022591556656401515,False,191377.59007389666
1470120544,2048,0.05,marginal,,29.999999999999996,,True,0.0
1470120544,2048,0.1053,joint,29.974733275503436,29.999999999999996,0.02526672449656049,False,94007.112633344
1470120544,2048,0.1053,marginal,,29.999999999999996,,True,0.0
1470120544,2048,0.2216,joint,30.05850633807607,29.999999999999996,0.058506338076072355,False,40271.304839225806
1470120544,2048,0.2216,marginal,,29.999999999999996,,True,0.0
1470120544,2048,0.4665,joint,29.978713940070598,29.999999999999996,0.02128605992939911,False,14254.555281278586
1470120544,2048,0.4665,marginal,,29.999999999999996,,True,0.0
1470120544,2048,0.9821,joint,29.97531736262955,29.999999999999996,0.02468263737044924,False,2538.810780506854
1470120544,2048,0.9821,marginal,,29.999999999999996,,True,0.0
1470120544,2048,2.0676,joint,28.757600029841438,29.999999999999996,1.2423999701585582,False,75.34083012873452
1470120544,2048,2.0676,marginal,,29.999999999999996,,True,0.0
1470120544,4096,0.05,joint,30.071269427546813,29.999999999999996,0.07126942754681438,False,371314.8904183095
1470120544,4096,0.05,marginal,,29.999999999999996,,True,0.0
1470120544,4096,0.1053,joint,30.078434121819033,29.999999999999996,0.0784341218190343,False,184678.51445882654
1470120544,4096,0.1053,marginal,,29.999999999999996,,True,0.0
1470120544,4096,0.2216,joint,29.962380375701116,29.999999999999996,0.03761962429888165,False,79468.06942467004
1470120544,4096,0.2216,marginal,,29.999999999999996,,True,0.0
1470120544,4096,0.4665,joint,29.932599802173222,29.999999999999996,0.06740019782677473,False,26549.902908012387
1470120544,4096,0.4665,marginal,,29.999999999999996,,True,0.0
1470120544,4096,0.9821,joint,29.930391807480063,29.999999999999996,0.06960819251993318,False,4879.599307633725
1470120544,4096,0.9821,marginal,,29.999999999999996,,True,0.0
1470120544,4096,2.0676,joint,30.071064740719216,29.999999999999996,0.07106474071921876,False,136.08474800054682
1470120544,4096,2.0676,marginal,,29.999999999999996,,True,0.0
1004126916,128,0.05,joint,29.832615725462635,29.999999999999996,0.16738427453736496,False,11517.14726149878
1004126916,128,0.05,marginal,,29.999999999999996,,True,0.0
