arm,n_chains,rep,n_components,rho_fitted,innovation_mean,innovation_var,innovation_excess_kurtosis,score_rel_l2_t0.2,score_rel_l2_t0.8
noised,64,14,8,0.7362130027741571,0.003931276128531653,0.39227972957594737,9.774017771850893,0.09982040982869204,0.05732705896118816
clean,64,15,8,0.7938024167288482,0.006270523800963784,0.39642688065408993,2.7323788808437897,0.047700599717395556,0.017973255561658172
noised,64,15,8,0.8031072732568815,0.010017663660526343,0.3422921070112782,3.53045095283771,0.09522116269101798,0.024491826624526578
clean,64,16,8,0.813476455710175,0.006445247175300363,0.34346224741648734,2.534585644383788,0.027942727539306447,0.011007194178935248
noised,64,16,8,0.8029885100631182,-0.0012009729215489457,0.32922641570411326,3.28494907302379,0.06689205680313605,0.014696785920593983
clean,64,17,8,0.797817847336586,-0.0062205308659418895,0.39971419872293434,2.67974681617111,0.03578695174819276,0.016733980001571586
noised,64,17,8,0.7961547221978826,-0.010158651489697251,0.4067426349906776,2.45894274246261,0.059652778965853484,0.020857650401122682
clean,64,18,8,0.8089680300340677,0.01094604263081443,0.33837861452080903,2.0875110638515384,0.041488029346597344,0.014248362420301917
noised,64,18,8,0.8213761412286724,0.011382318293060825,0.2930681743892088,3.3792772198639573,0.13186201576871873,0.03173107097408564
clean,64,19,8,0.8084434825368434,0.0037727620205402178,0.3416682221383909,2.5562094643657014,0.019301100575195143,0.007170075369119987
noised,64,19,8,0.829424899319922,0.019014272812880605,0.32022573926980363,1.1594777961776686,0.07765462839957495,0.027803161063980557
clean,64,20,8,0.8041239725205412,0.0013441052831042661,0.3531327335942413,2.3882418958803298,0.025151800187345322,0.005460710130543775
noised,64,20,8,0.7960379325282604,0.004776035052812203,0.3568993924470454,5.990468536175131,0.05977506483619233,0.01696583262718164
clean,64,21,8,0.8031243550011703,0.03219980912485398,0.36048857414695895,3.1641996086920265,0.02653776888600451,0.02771344343123427
noised,64,21,8,0.7941996474922676,0.022520488067105302,0.30057523558727334,2.9706095976293527,0.06694870046811506,0.04132288756572257
clean,64,22,8,0.8105682446598299,-0.01172682286702929,0.3560963895890279,2.9090126310777187,0.023766999360534193,0.01321231117145687
noised,64,22,8,0.7972583790080722,-0.018175215864336937,0.39344885943649577,2.008266511664865,0.06505530415071097,0.020462434614653406
clean,64,23,8,0.7887704532915005,0.04264259096285114,0.34086856316409875,4.088989971625278,0.04748236065528024,0.04296919287012278
noised,64,23,8,0.781651725198686,0.051442628098815675,0.36342326078776216,4.438565189800694,0.057948205653556524,0.04579574659568279
clean,64,24,8,0.8109074296107557,0.00030144849983882544,0.37675585251221455,2.402934849360136,0.029749593347155746,0.015893231997862193
noised,64,24,8,0.8034505355823979,-0.0016275793830768804,0.4121382468178296,2.2236163265827233,0.06063447026317815,0.02668076028132861
