stage,seed,n_chains,arch,region,hp,checkpoint,at_cap,n_params,sq_err,sq_ref,risk
screen,10003,32,window,bulk,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 16, ""width"": 64}",1000,False,6593,455289.08417346433,1080510.6183415176,0.6491261416567674
screen,10003,32,window,centre,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 16, ""width"": 64}",1000,False,6593,22562.416713806277,44750.2611105501,0.7100599560135785
screen,10003,32,window,all,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 16, ""width"": 128}",1000,False,21377,685446.292618297,1422892.7331583132,0.6940657841368837
screen,10003,32,window,bulk,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 16, ""width"": 128}",1000,False,21377,514381.6010213989,1080510.6183415176,0.6899667994047819
screen,10003,32,window,centre,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 16, ""width"": 128}",1000,False,21377,27086.70140707804,44750.2611105501,0.7780012115362686
screen,10003,32,conv,all,"{""channels"": 64, ""lr"": 0.001, ""parameterization"": ""eps""}",1000,False,66433,229040.91979851763,1422892.7331583132,0.40120880803789044
screen,10003,32,conv,bulk,"{""channels"": 64, ""lr"": 0.001, ""parameterization"": ""eps""}",1000,False,66433,148386.14315474406,1080510.6183415176,0.3705801509214351
screen,10003,32,conv,centre,"{""channels"": 64, ""lr"": 0.001, ""parameterization"": ""eps""}",1000,False,66433,5428.483917237104,44750.2611105501,0.348290389434282
screen,10003,32,conv,all,"{""channels"": 64, ""lr"": 0.003, ""parameterization"": ""eps""}",1000,False,66433,197409.12300537227,1422892.7331583132,0.37247534310685226
screen,10003,32,conv,bulk,"{""channels"": 64, ""lr"": 0.003, ""parameterization"": ""eps""}",1000,False,66433,126261.11042042193,1080510.6183415176,0.3418379557618078
screen,10003,32,conv,centre,"{""channels"": 64, ""lr"": 0.003, ""parameterization"": ""eps""}",1000,False,66433,4312.938277221076,44750.2611105501,0.3104479773410317
screen,10003,32,conv,all,"{""channels"": 128, ""lr"": 0.001, ""parameterization"": ""eps""}",1000,False,263937,421153.64171044354,1422892.7331583132,0.544044218542624
screen,10003,32,conv,bulk,"{""channels"": 128, ""lr"": 0.001, ""parameterization"": ""eps""}",1000,False,263937,287630.10098405014,1080510.6183415176,0.5159440962074903
screen,10003,32,conv,centre,"{""channels"": 128, ""lr"": 0.001, ""parameterization"": ""eps""}",1000,False,263937,10719.048757401039,44750.2611105501,0.48941844895586417
screen,10003,32,conv,all,"{""channels"": 128, ""lr"": 0.003, ""parameterization"": ""eps""}",1000,False,263937,137413.86760686137,1422892.7331583132,0.31076292531357447
screen,10003,32,conv,bulk,"{""channels"": 128, ""lr"": 0.003, ""parameterization"": ""eps""}",1000,False,263937,84295.93510596472,1080510.6183415176,0.27931148692029933
screen,10003,32,conv,centre,"{""channels"": 128, ""lr"": 0.003, ""parameterization"": ""eps""}",1000,False,263937,3866.3880037126746,44750.2611105501,0.2939374555888563
screen,10003,32,conv,all,"{""channels"": 64, ""lr"": 0.001, ""parameterization"": ""x0""}",1000,False,66433,649566.5785210949,1422892.7331583132,0.6756561824705863
screen,10003,32,conv,bulk,"{""channels"": 64, ""lr"": 0.001, ""parameterization"": ""x0""}",1000,False,66433,349486.68018247874,1080510.6183415176,0.5687230032638042
screen,10003,32,conv,centre,"{""channels"": 64, ""lr"": 0.001, ""parameterization"": ""x0""}",1000,False,66433,15302.691048207147,44750.2611105501,0.5847713922699354
screen,10003,32,conv,all,"{""channels"": 64, ""lr"": 0.003, ""parameterization"": ""x0""}",500,False,66433,348200.7328194767,1422892.7331583132,0.4946850204505835
screen,10003,32,conv,bulk,"{""channels"": 64, ""lr"": 0.003, ""parameterization"": ""x0""}",500,False,66433,242886.90214251264,1080510.6183415176,0.4741191840664116
screen,10003,32,conv,centre,"{""channels"": 64, ""lr"": 0.003, ""parameterization"": ""x0""}",500,False,66433,10384.721498964645,44750.2611105501,0.4817255043922018
screen,10003,32,conv,all,"{""channels"": 128, ""lr"": 0.001, ""parameterization"": ""x0""}",500,False,263937,642792.9634199645,1422892.7331583132,0.6721241128861342
screen,10003,32,conv,bulk,"{""channels"": 128, ""lr"": 0.001, ""parameterization"": ""x0""}",500,False,263937,453114.574247215,1080510.6183415176,0.6475741379618384
screen,10003,32,conv,centre,"{""channels"": 128, ""lr"": 0.001, ""parameterization"": ""x0""}",500,False,263937,19369.130096644596,44750.2611105501,0.6578960383970103
screen,10003,32,conv,all,"{""channels"": 128, ""lr"": 0.003, ""parameterization"": ""x0""}",64000,True,263937,490705.8329426643,1422892.7331583132,0.5872520337736751
screen,10003,32,conv,bulk,"{""channels"": 128, ""lr"": 0.003, ""parameterization"": ""x0""}",64000,True,263937,336361.96785549365,1080510.6183415176,0.5579418302619233
screen,10003,32,conv,centre,"{""channels"": 128, ""lr"": 0.003, ""parameterization"": ""x0""}",64000,True,263937,13666.906322169445,44750.2611105501,0.552633645262921
screen,10003,32,bimp,all,"{""hidden"": 64, ""lr"": 0.001, ""parameterization"": ""eps""}",500,False,8965,85740.1942205074,1422892.7331583132,0.24547436812027787
screen,10003,32,bimp,bulk,"{""hidden"": 64, ""lr"": 0.001, ""parameterization"": ""eps""}",500,False,8965,53045.75985460263,1080510.6183415176,0.22156992865985986
screen,10003,32,bimp,centre,"{""hidden"": 64, ""lr"": 0.001, ""parameterization"": ""eps""}",500,False,8965,2056.7900929940906,44750.2611105501,0.21438638391454126
screen,10003,32,bimp,all,"{""hidden"": 64, ""lr"": 0.003, ""parameterization"": ""eps""}",500,False,8965,130778.1247208426,1422892.7331583132,0.30316668299991234
screen,10003,32,bimp,bulk,"{""hidden"": 64, ""lr"": 0.003, ""parameterization"": ""eps""}",500,False,8965,92847.21195283293,1080510.6183415176,0.29313651070704594
screen,10003,32,bimp,centre,"{""hidden"": 64, ""lr"": 0.003, ""parameterization"": ""eps""}",500,False,8965,3068.420853091968,44750.2611105501,0.2618542794621871
screen,10003,32,bimp,all,"{""hidden"": 128, ""lr"": 0.001, ""parameterization"": ""eps""}",500,False,34309,122935.93226363527,1422892.7331583132,0.2939363783136243
screen,10003,32,bimp,bulk,"{""hidden"": 128, ""lr"": 0.001, ""parameterization"": ""eps""}",500,False,34309,81814.11146882825,1080510.6183415176,0.2751690531985526
screen,10003,32,bimp,centre,"{""hidden"": 128, ""lr"": 0.001, ""parameterization"": ""eps""}",500,False,34309,3060.3360493034465,44750.2611105501,0.2615090796136355
screen,10003,32,bimp,all,"{""hidden"": 128, ""lr"": 0.003, ""parameterization"": ""eps""}",16000,False,34309,190147.9394845788,1422892.7331583132,0.36556089429508526
screen,10003,32,bimp,bulk,"{""hidden"": 128, ""lr"": 0.003, ""parameterization"": ""eps""}",16000,False,34309,131952.84927572697,1080510.6183415176,0.34945790312634745
screen,10003,32,bimp,centre,"{""hidden"": 128, ""lr"": 0.003, ""parameterization"": ""eps""}",16000,False,34309,3898.3578680484175,44750.2611105501,0.2951501888967706
screen,10003,32,bimp,all,"{""hidden"": 64, ""lr"": 0.001, ""parameterization"": ""x0""}",2000,False,8965,166672.23218718008,1422892.7331583132,0.3422516457939221
screen,10003,32,bimp,bulk,"{""hidden"": 64, ""lr"": 0.001, ""parameterization"": ""x0""}",2000,False,8965,121839.50729830754,1080510.6183415176,0.33579911521308864
screen,10003,32,bimp,centre,"{""hidden"": 64, ""lr"": 0.001, ""parameterization"": ""x0""}",2000,False,8965,4673.734367114039,44750.2611105501,0.3231723720362907
screen,10003,32,bimp,all,"{""hidden"": 64, ""lr"": 0.003, ""parameterization"": ""x0""}",500,False,8965,288428.3122743575,1422892.7331583132,0.45022837639198615
screen,10003,32,bimp,bulk,"{""hidden"": 64, ""lr"": 0.003, ""parameterization"": ""x0""}",500,False,8965,190314.1442427404,1080510.6183415176,0.41968264821988976
screen,10003,32,bimp,centre,"{""hidden"": 64, ""lr"": 0.003, ""parameterization"": ""x0""}",500,False,8965,7603.933234172146,44750.2611105501,0.412212693009559
screen,10003,32,bimp,all,"{""hidden"": 128, ""lr"": 0.001, ""parameterization"": ""x0""}",1000,False,34309,263327.7053054602,1422892.7331583132,0.43019186803410553
screen,10003,32,bimp,bulk,"{""hidden"": 128, ""lr"": 0.001, ""parameterization"": ""x0""}",1000,False,34309,185741.26986541107,1080510.6183415176,0.4146099169212618
screen,10003,32,bimp,centre,"{""hidden"": 128, ""lr"": 0.001, ""parameterization"": ""x0""}",1000,False,34309,6262.800856473384,44750.2611105501,0.3740989715800299
screen,10003,32,bimp,all,"{""hidden"": 128, ""lr"": 0.003, ""parameterization"": ""x0""}",1000,False,34309,456034.31506598595,1422892.7331583132,0.5661254525485886
screen,10003,32,bimp,bulk,"{""hidden"": 128, ""lr"": 0.003, ""parameterization"": ""x0""}",1000,False,34309,325761.90329451364,1080510.6183415176,0.5490800029056596
screen,10003,32,bimp,centre,"{""hidden"": 128, ""lr"": 0.003, ""parameterization"": ""x0""}",1000,False,34309,10776.74698815649,44750.2611105501,0.4907338959088803
screen,10003,2048,window,all,"{""lr"": 0.003, ""parameterization"": ""eps"", ""radius"": 2, ""width"": 64}",64000,True,4801,21549.72691970843,1422892.7331583132,0.12306507050843694
screen,10003,2048,window,bulk,"{""lr"": 0.003, ""parameterization"": ""eps"", ""radius"": 2, ""width"": 64}",64000,True,4801,13705.886227975332,1080510.6183415176,0.11262609895493911
screen,10003,2048,window,centre,"{""lr"": 0.003, ""parameterization"": ""eps"", ""radius"": 2, ""width"": 64}",64000,True,4801,566.130488603428,44750.2611105501,0.11247616113145713
screen,10003,2048,window,all,"{""lr"": 0.003, ""parameterization"": ""eps"", ""radius"": 2, ""width"": 128}",64000,True,17793,18672.65221651907,1422892.7331583132,0.11455575804718052
screen,10003,2048,window,bulk,"{""lr"": 0.003, ""parameterization"": ""eps"", ""radius"": 2, ""width"": 128}",64000,True,17793,13891.763174189364,1080510.6183415176,0.1133872352423259
screen,10003,2048,window,centre,"{""lr"": 0.003, ""parameterization"": ""eps"", ""radius"": 2, ""width"": 128}",64000,True,17793,571.9154077279819,44750.2611105501,0.11304936091961268
screen,10003,2048,window,all,"{""lr"": 0.003, ""parameterization"": ""eps"", ""radius"": 4, ""width"": 64}",64000,True,5057,11193.253711943458,1422892.7331583132,0.08869356125802463
screen,10003,2048,window,bulk,"{""lr"": 0.003, ""parameterization"": ""eps"", ""radius"": 4, ""width"": 64}",64000,True,5057,6521.237457299678,1080510.6183415176,0.07768738223632807
screen,10003,2048,window,centre,"{""lr"": 0.003, ""parameterization"": ""eps"", ""radius"": 4, ""width"": 64}",64000,True,5057,277.3674557655528,44750.2611105501,0.07872813519235204
screen,10003,2048,window,all,"{""lr"": 0.003, ""parameterization"": ""eps"", ""radius"": 4, ""width"": 128}",32000,False,18305,13155.455089762178,1422892.7331583132,0.09615388971860882
screen,10003,2048,window,bulk,"{""lr"": 0.003, ""parameterization"": ""eps"", ""radius"": 4, ""width"": 128}",32000,False,18305,7342.456192215733,1080510.6183415176,0.08243395986371242
screen,10003,2048,window,centre,"{""lr"": 0.003, ""parameterization"": ""eps"", ""radius"": 4, ""width"": 128}",32000,False,18305,318.0634128643111,44750.2611105501,0.0843061138184242
screen,10003,2048,window,all,"{""lr"": 0.003, ""parameterization"": ""eps"", ""radius"": 8, ""width"": 64}",64000,True,5569,13443.022408239545,1422892.7331583132,0.09719913064395236
screen,10003,2048,window,bulk,"{""lr"": 0.003, ""parameterization"": ""eps"", ""radius"": 8, ""width"": 64}",64000,True,5569,7116.754903548289,1080510.6183415176,0.08115709348751281
screen,10003,2048,window,centre,"{""lr"": 0.003, ""parameterization"": ""eps"", ""radius"": 8, ""width"": 64}",64000,True,5569,291.80748149512254,44750.2611105501,0.08075146764781013
screen,10003,2048,window,all,"{""lr"": 0.003, ""parameterization"": ""eps"", ""radius"": 8, ""width"": 128}",64000,True,19329,12960.274649454372,1422892.7331583132,0.09543793234809095
screen,10003,2048,window,bulk,"{""lr"": 0.003, ""parameterization"": ""eps"", ""radius"": 8, ""width"": 128}",64000,True,19329,8109.326990112863,1080510.6183415176,0.08663190945486855
screen,10003,2048,window,centre,"{""lr"": 0.003, ""parameterization"": ""eps"", ""radius"": 8, ""width"": 128}",64000,True,19329,338.03138464458624,44750.2611105501,0.08691219640238362
screen,10003,2048,window,all,"{""lr"": 0.003, ""parameterization"": ""eps"", ""radius"": 16, ""width"": 64}",32000,False,6593,18035.785467819467,1422892.7331583132,0.1125852378636246
screen,10003,2048,window,bulk,"{""lr"": 0.003, ""parameterization"": ""eps"", ""radius"": 16, ""width"": 64}",32000,False,6593,8638.791242688885,1080510.6183415176,0.08941532720136591
screen,10003,2048,window,centre,"{""lr"": 0.003, ""parameterization"": ""eps"", ""radius"": 16, ""width"": 64}",32000,False,6593,391.39745671540317,44750.2611105501,0.09352144592867685
screen,10003,2048,window,all,"{""lr"": 0.003, ""parameterization"": ""eps"", ""radius"": 16, ""width"": 128}",64000,True,21377,17710.327088134018,1422892.7331583132,0.11156480492108205
screen,10003,2048,window,bulk,"{""lr"": 0.003, ""parameterization"": ""eps"", ""radius"": 16, ""width"": 128}",64000,True,21377,11134.004193581888,1080510.6183415176,0.10151054762928054
screen,10003,2048,window,centre,"{""lr"": 0.003, ""parameterization"": ""eps"", ""radius"": 16, ""width"": 128}",64000,True,21377,516.5892342604377,44750.2611105501,0.10744219909454264
screen,10003,2048,window,all,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 2, ""width"": 64}",64000,True,4801,47314.33899284572,1422892.7331583132,0.18235190634174062
screen,10003,2048,window,bulk,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 2, ""width"": 64}",64000,True,4801,27605.74367220754,1080510.6183415176,0.15983990251001987
screen,10003,2048,window,centre,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 2, ""width"": 64}",64000,True,4801,1113.022459710977,44750.2611105501,0.15770816449602676
screen,10003,2048,window,all,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 2, ""width"": 128}",16000,False,17793,41531.93307398072,1422892.7331583132,0.17084606958753468
screen,10003,2048,window,bulk,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 2, ""width"": 128}",16000,False,17793,25758.42632864586,1080510.6183415176,0.1543992348942992
screen,10003,2048,window,centre,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 2, ""width"": 128}",16000,False,17793,1092.0469469599773,44750.2611105501,0.15621504838435946
screen,10003,2048,window,all,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 4, ""width"": 64}",64000,True,5057,29518.993433708798,1422892.7331583132,0.1440338904789064
screen,10003,2048,window,bulk,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 4, ""width"": 64}",64000,True,5057,18164.049915874068,1080510.6183415176,0.1296557625614466
screen,10003,2048,window,centre,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 4, ""width"": 64}",64000,True,5057,746.7274001997229,44750.2611105501,0.12917642374146351
screen,10003,2048,window,all,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 4, ""width"": 128}",64000,True,18305,36262.13497524819,1422892.7331583132,0.15963959023245972
screen,10003,2048,window,bulk,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 4, ""width"": 128}",64000,True,18305,24405.520066149085,1080510.6183415176,0.1502898025083463
screen,10003,2048,window,centre,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 4, ""width"": 128}",64000,True,18305,983.192082084764,44750.2611105501,0.1482249796360396
screen,10003,2048,window,all,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 8, ""width"": 64}",8000,False,5569,43440.01103381266,1422892.7331583132,0.17472654233848595
screen,10003,2048,window,bulk,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 8, ""width"": 64}",8000,False,5569,20453.06741668183,1080510.6183415176,0.13758297793675484
screen,10003,2048,window,centre,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 8, ""width"": 64}",8000,False,5569,834.2620182118256,44750.2611105501,0.136537972325103
screen,10003,2048,window,all,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 8, ""width"": 128}",16000,False,19329,45491.41093943178,1422892.7331583132,0.17880457336793265
screen,10003,2048,window,bulk,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 8, ""width"": 128}",16000,False,19329,28245.9247273357,1080510.6183415176,0.1616826352740095
screen,10003,2048,window,centre,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 8, ""width"": 128}",16000,False,19329,1136.4599498754521,44750.2611105501,0.1593599852212677
screen,10003,2048,window,all,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 16, ""width"": 64}",16000,False,6593,53700.321710220676,1422892.7331583132,0.19426848933950083
screen,10003,2048,window,bulk,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 16, ""width"": 64}",16000,False,6593,32940.61310266704,1080510.6183415176,0.174602846465267
screen,10003,2048,window,centre,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 16, ""width"": 64}",16000,False,6593,1474.8782676779242,44750.2611105501,0.18154333166980313
screen,10003,2048,window,all,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 16, ""width"": 128}",8000,False,21377,83190.39892832094,1422892.7331583132,0.24179678538717653
screen,10003,2048,window,bulk,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 16, ""width"": 128}",8000,False,21377,51221.024003985774,1080510.6183415176,0.21772565649628164
screen,10003,2048,window,centre,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 16, ""width"": 128}",8000,False,21377,2357.7047998723037,44750.2611105501,0.22953394817355968
screen,10003,2048,conv,all,"{""channels"": 64, ""lr"": 0.001, ""parameterization"": ""eps""}",64000,True,66433,8354.025736211615,1422892.7331583132,0.07662347141364456
screen,10003,2048,conv,bulk,"{""channels"": 64, ""lr"": 0.001, ""parameterization"": ""eps""}",64000,True,66433,5365.955452802921,1080510.6183415176,0.07047076919684289
screen,10003,2048,conv,centre,"{""channels"": 64, ""lr"": 0.001, ""parameterization"": ""eps""}",64000,True,66433,206.55826102904615,44750.2611105501,0.06793968008090528
screen,10003,2048,conv,all,"{""channels"": 64, ""lr"": 0.003, ""parameterization"": ""eps""}",16000,False,66433,19706.702123768784,1422892.7331583132,0.11768494137619057
screen,10003,2048,conv,bulk,"{""channels"": 64, ""lr"": 0.003, ""parameterization"": ""eps""}",16000,False,66433,13924.005210974985,1080510.6183415176,0.11351874182549071
screen,10003,2048,conv,centre,"{""channels"": 64, ""lr"": 0.003, ""parameterization"": ""eps""}",16000,False,66433,581.8585084857408,44750.2611105501,0.11402784266827713
screen,10003,2048,conv,all,"{""channels"": 128, ""lr"": 0.001, ""parameterization"": ""eps""}",16000,False,263937,10677.912483776603,1422892.7331583132,0.08662776262689233
screen,10003,2048,conv,bulk,"{""channels"": 128, ""lr"": 0.001, ""parameterization"": ""eps""}",16000,False,263937,7335.195913668581,1080510.6183415176,0.08239319410926661
screen,10003,2048,conv,centre,"{""channels"": 128, ""lr"": 0.001, ""parameterization"": ""eps""}",16000,False,263937,295.4019192004446,44750.2611105501,0.0812472872709746
screen,10003,2048,conv,all,"{""channels"": 128, ""lr"": 0.003, ""parameterization"": ""eps""}",4000,False,263937,25429.97938797004,1422892.7331583132,0.13368630608895468
screen,10003,2048,conv,bulk,"{""channels"": 128, ""lr"": 0.003, ""parameterization"": ""eps""}",4000,False,263937,17910.242907279455,1080510.6183415176,0.12874673329168537
screen,10003,2048,conv,centre,"{""channels"": 128, ""lr"": 0.003, ""parameterization"": ""eps""}",4000,False,263937,751.1545481524448,44750.2611105501,0.12955878416339567
screen,10003,2048,conv,all,"{""channels"": 64, ""lr"": 0.001, ""parameterization"": ""x0""}",32000,False,66433,27383.011525312846,1422892.7331583132,0.13872493305448116
screen,10003,2048,conv,bulk,"{""channels"": 64, ""lr"": 0.001, ""parameterization"": ""x0""}",32000,False,66433,18858.064861369454,1080510.6183415176,0.1321094982165468
screen,10003,2048,conv,centre,"{""channels"": 64, ""lr"": 0.001, ""parameterization"": ""x0""}",32000,False,66433,744.4789042897557,44750.2611105501,0.12898179338631988
screen,10003,2048,conv,all,"{""channels"": 64, ""lr"": 0.003, ""parameterization"": ""x0""}",8000,False,66433,77865.69785744362,1422892.7331583132,0.23393058636825015
screen,10003,2048,conv,bulk,"{""channels"": 64, ""lr"": 0.003, ""parameterization"": ""x0""}",8000,False,66433,56381.38266794634,1080510.6183415176,0.22843010610037714
screen,10003,2048,conv,centre,"{""channels"": 64, ""lr"": 0.003, ""parameterization"": ""x0""}",8000,False,66433,2119.8759947162753,44750.2611105501,0.21764938364936948
screen,10003,2048,conv,all,"{""channels"": 128, ""lr"": 0.001, ""parameterization"": ""x0""}",32000,False,263937,49987.24320429752,1422892.7331583132,0.1874319020220665
screen,10003,2048,conv,bulk,"{""channels"": 128, ""lr"": 0.001, ""parameterization"": ""x0""}",32000,False,263937,35771.66521137614,1080510.6183415176,0.18195125656777653
screen,10003,2048,conv,centre,"{""channels"": 128, ""lr"": 0.001, ""parameterization"": ""x0""}",32000,False,263937,1397.2526331591826,44750.2611105501,0.1767012743148246
screen,10003,2048,conv,all,"{""channels"": 128, ""lr"": 0.003, ""parameterization"": ""x0""}",8000,False,263937,148804.2429520156,1422892.7331583132,0.32338626964250844
screen,10003,2048,conv,bulk,"{""channels"": 128, ""lr"": 0.003, ""parameterization"": ""x0""}",8000,False,263937,112988.46546476743,1080510.6183415176,0.3233720915418579
screen,10003,2048,conv,centre,"{""channels"": 128, ""lr"": 0.003, ""parameterization"": ""x0""}",8000,False,263937,4850.53108168251,44750.2611105501,0.3292280722642764
screen,10003,2048,bimp,all,"{""hidden"": 64, ""lr"": 0.001, ""parameterization"": ""eps""}",32000,False,8965,16286.820243112708,1422892.7331583132,0.10698726140598083
screen,10003,2048,bimp,bulk,"{""hidden"": 64, ""lr"": 0.001, ""parameterization"": ""eps""}",32000,False,8965,11779.394315905094,1080510.6183415176,0.10441116954515453
screen,10003,2048,bimp,centre,"{""hidden"": 64, ""lr"": 0.001, ""parameterization"": ""eps""}",32000,False,8965,497.8356059757734,44750.2611105501,0.10547394511970459
screen,10003,2048,bimp,all,"{""hidden"": 64, ""lr"": 0.003, ""parameterization"": ""eps""}",32000,False,8965,16351.701975141363,1422892.7331583132,0.10720015192829074
screen,10003,2048,bimp,bulk,"{""hidden"": 64, ""lr"": 0.003, ""parameterization"": ""eps""}",32000,False,8965,11812.023716871407,1080510.6183415176,0.10455568113006165
screen,10003,2048,bimp,centre,"{""hidden"": 64, ""lr"": 0.003, ""parameterization"": ""eps""}",32000,False,8965,480.7179574357098,44750.2611105501,0.10364476853768162
screen,10003,2048,bimp,all,"{""hidden"": 128, ""lr"": 0.001, ""parameterization"": ""eps""}",8000,False,34309,24197.503012157897,1422892.7331583132,0.13040648697637866
screen,10003,2048,bimp,bulk,"{""hidden"": 128, ""lr"": 0.001, ""parameterization"": ""eps""}",8000,False,34309,17015.338001241646,1080510.6183415176,0.12548903242731763
screen,10003,2048,bimp,centre,"{""hidden"": 128, ""lr"": 0.001, ""parameterization"": ""eps""}",8000,False,34309,787.5985361472646,44750.2611105501,0.1326644812873395
screen,10003,2048,bimp,all,"{""hidden"": 128, ""lr"": 0.003, ""parameterization"": ""eps""}",8000,False,34309,32145.3745478825,1422892.7331583132,0.15030490882719363
screen,10003,2048,bimp,bulk,"{""hidden"": 128, ""lr"": 0.003, ""parameterization"": ""eps""}",8000,False,34309,23633.02500782289,1080510.6183415176,0.14789215514506954
screen,10003,2048,bimp,centre,"{""hidden"": 128, ""lr"": 0.003, ""parameterization"": ""eps""}",8000,False,34309,954.8264730683803,44750.2611105501,0.1460711468042744
screen,10003,2048,bimp,all,"{""hidden"": 64, ""lr"": 0.001, ""parameterization"": ""x0""}",4000,False,8965,31641.024245667075,1422892.7331583132,0.1491211300245587
screen,10003,2048,bimp,bulk,"{""hidden"": 64, ""lr"": 0.001, ""parameterization"": ""x0""}",4000,False,8965,21395.567878465044,1080510.6183415176,0.140717266262907
screen,10003,2048,bimp,centre,"{""hidden"": 64, ""lr"": 0.001, ""parameterization"": ""x0""}",4000,False,8965,841.2293996219944,44750.2611105501,0.13710693874549792
screen,10003,2048,bimp,all,"{""hidden"": 64, ""lr"": 0.003, ""parameterization"": ""x0""}",8000,False,8965,42379.66727435404,1422892.7331583132,0.17258088457250165
screen,10003,2048,bimp,bulk,"{""hidden"": 64, ""lr"": 0.003, ""parameterization"": ""x0""}",8000,False,8965,28837.666779047137,1080510.6183415176,0.16336745370500771
screen,10003,2048,bimp,centre,"{""hidden"": 64, ""lr"": 0.003, ""parameterization"": ""x0""}",8000,False,8965,1160.837422941308,44750.2611105501,0.16106008106504122
screen,10003,2048,bimp,all,"{""hidden"": 128, ""lr"": 0.001, ""parameterization"": ""x0""}",16000,False,34309,27464.129667367364,1422892.7331583132,0.1389302572062292
screen,10003,2048,bimp,bulk,"{""hidden"": 128, ""lr"": 0.001, ""parameterization"": ""x0""}",16000,False,34309,18237.29680791822,1080510.6183415176,0.1299169192652533
screen,10003,2048,bimp,centre,"{""hidden"": 128, ""lr"": 0.001, ""parameterization"": ""x0""}",16000,False,34309,686.4046731250859,44750.2611105501,0.12384894999495052
screen,10003,2048,bimp,all,"{""hidden"": 128, ""lr"": 0.003, ""parameterization"": ""x0""}",8000,False,34309,86798.64247548285,1422892.7331583132,0.24698489049583777
screen,10003,2048,bimp,bulk,"{""hidden"": 128, ""lr"": 0.003, ""parameterization"": ""x0""}",8000,False,34309,66531.42903134659,1080510.6183415176,0.24814121611409454
screen,10003,2048,bimp,centre,"{""hidden"": 128, ""lr"": 0.003, ""parameterization"": ""x0""}",8000,False,34309,3531.8003447305327,44750.2611105501,0.28093140128677735
